property_id;reference;status;type;localisation;prix;prix_type;surface_m2;agence;telephone;description;url;image_url;date_scraping
99967;55750-2;VENTE;Terrain Villa;RAOUED;;Prix sur demande;447;CENTURY 21 Infinity;+216 25 794 794;A vendre un terrain viabilisé d’une superficie de 447m2, situé à Raoued plage dans une résidence privée, clôturée et gardé « les flamants roses village ». C’est un terrain qui fait l’angle (2 façades)...;https://century21.tn/property/99967-2/;https://logis.fra1.digitaloceanspaces.com/7/Lands/97609/vF7ZaOXXvtIcIpW2?c=1;14/02/2026 16:23
90339;626696;LOCATION;Villa;AMILCAR;;Prix sur demande;300;CENTURY 21 Excellence;+216 26 44 74 74;L’agence immobilière Century 21 Excellence La Marsa vous propose à la location une villa S+5 avec vue sur mer et forêt, située à Carthage Amilcar. Elle se compose de : *Au rez-de-chaussée...;https://century21.tn/property/a-louer-villa-s5-avec-piscine-et-vue-degagee-a-carthage-amilcar/;https://logis.fra1.digitaloceanspaces.com/14/Properties/116433/conversions/DCrpzRmcPlGU6cs3-thumb.jpg?c=1;14/02/2026 16:23
99883;941616-2;LOCATION MEUBLÉ;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;50;CENTURY 21 Infinity;+216 25 794 794;L’agence immobilière CENTURY 21 INFINITY vous propose à la location un appartement S+0 richement meublé, situé aux Jardins de Carthage . Il se compose de : – Un salon , chambre a...;https://century21.tn/property/a-louer-appartement-s0-meuble-jardins-de-carthage/;https://logis.fra1.digitaloceanspaces.com/7/Properties/107352/conversions/iKDQIkzQaKLsIbWb-thumb.jpg?c=1;14/02/2026 16:23
96387;365024;LOCATION;Villa;LES BERGES DU LAC 2;;Prix sur demande;600;CENTURY 21 Infinity;+216 25 794 794;L’agence immobilière CENTURY21 INFINITY vous propose à la location une villa spacieuse et moderne située au cœur du quartier prestigieux du Lac 2 *Superficie : 600 m² *Etat : Vide Elle se...;https://century21.tn/property/a-louer-villa-s7-avec-piscine-les-berges-du-lac-2/;https://logis.fra1.digitaloceanspaces.com/7/Properties/118836/conversions/io7I4lFGrkDJu73V-thumb.jpg?c=1;14/02/2026 16:23
99826;754600-2;LOCATION MEUBLÉ;Appartement;AIN ZAGHOUAN NORD;;Prix sur demande;85;CENTURY 21 Infinity;+216 25 794 794;L’agence immobilière Century 21 Infinity vous propose à la location un appartement S+1 meublé à Ain Zaghouan Nord *Emplacement: Ain Zaghouan Nord *Typologie: S+1 *État: Meublé Il est composé de: -Un salon...;https://century21.tn/property/a-louer-appartement-s1-meuble-ain-zaghouan-nord-7/;https://logis.fra1.digitaloceanspaces.com/7/Properties/108400/conversions/fg376qaSqALkhQWJ-thumb.jpg?c=1;14/02/2026 16:23
96291;247094;VENTE;Fond de commerce;EL MENZAH 8;;Prix sur demande;40;CENTURY 21 Horizon;+216 99483349;L’agence immobilière Century 21 Horizon vous propose, à la Vente, un Fond de commerce situé a El Menzah 8. Type: Fond de Commerce – Superficie : 30M² – WC – Loyer 1350...;https://century21.tn/property/a-vendre-fond-de-commerce-el-menzah-8/;https://logis.fra1.digitaloceanspaces.com/13/Properties/119441/conversions/y9MyrViUAeXRK0Xv-thumb.jpg?c=1;14/02/2026 16:23
98022;832054-5;VENTE;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;80;CENTURY 21 Infinity;+216 25 794 794;L’agence immobilière Century 21 Infinity vous propose à la vente S1/ S2/ S3/ duplex aux Jardins de carthage *Emplacement: Jardins de carthage *Typologie: S1 *Superficie: 80 m² Il est composé de: -Un...;https://century21.tn/property/a-vendre-appartement-s1-jardins-de-carthage-8/;https://logis.fra1.digitaloceanspaces.com/7/Properties/50398/conversions/8FTzvwSH1DxDiqqS-thumb.jpg?c=1;14/02/2026 16:23
97712;619496-5;VENTE;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;82;CENTURY 21 Infinity;+216 25 794 794;L’agence immobilière Century 21 Infinity vous propose à la vente S1/ S2/ S3 aux Jardin de Carthage *Emplacement: Jardins de Carthage *Typologie: S1 *Superficie: 80 m² Il est composé de: -Un salon...;https://century21.tn/property/a-vendre-appartement-s1-ain-zaghouan-2/;https://logis.fra1.digitaloceanspaces.com/7/Properties/57485/conversions/nDSvZEwt2RIbhlPD-thumb.jpg?c=1;14/02/2026 16:23
99766;66919;DIRECT PROMOTEUR;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;260;CENTURY 21 Invest;+216 50 950 000;L’agence immobilière Century 21 Invest vous propose pour la vente un appartement S+3 Neuf promoteur aux Jardins de Carthage. Typologie : S+3 Superficie totale : 260 m² Superficie habitable : 170 m²...;https://century21.tn/property/a-vendre-appartement-s3-avec-jardin-neuf-promoteur-aux-jardins-de-carthage/;https://logis.fra1.digitaloceanspaces.com/4/Properties/123677/conversions/5I6ragYyh61Uut6i-thumb.jpg?c=1;14/02/2026 16:23
99732;846177;LOCATION;Bureau;LES BERGES DU LAC 1;;Prix sur demande;120;CENTURY 21 Excellence;+216 26 44 74 74;L’agence immobilière CENTURY 21 Excellence La Marsa vous propose à la location un bureau H+3, situé au Lac 1. Il se compose de : – Un hall d’accueil – Trois bureaux –...;https://century21.tn/property/a-louer-bureau-h3-au-lac-1/;https://logis.fra1.digitaloceanspaces.com/14/Properties/123579/conversions/a5xPrwRXDccG8qMd-thumb.jpg?c=1;14/02/2026 16:23
99720;371016;LOCATION;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;160;CENTURY 21 Invest;+216 50 950 000;L’agence immobilière Century 21 Invest vous propose pour la location un appartement S+3 aux Jardins de Carthage. Typologie : S+3 Superficie : 160 m² Il se compose comme suit : – Salon...;https://century21.tn/property/a-louer-appartement-s3-aux-jardins-de-carthage-4/;https://logis.fra1.digitaloceanspaces.com/4/Properties/123565/conversions/gIUaYh2l2nATsnjC-thumb.jpg?c=1;14/02/2026 16:24
90675;896133;VENTE;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;150;CENTURY 21 Invest;+216 50 950 000;L’agence Century 21 INVEST vous propose pour la vente un appartement S+2 très haut standing situé à Jardin De Carthage. Il se compose de : – Salon spacieux et SAM – Cuisine...;https://century21.tn/property/a-vendre-appartement-s2-jardins-de-carthage-9/;https://logis.fra1.digitaloceanspaces.com/4/Properties/110912/conversions/2tr5VyJ197LJ1Ke4-thumb.jpg?c=1;14/02/2026 16:24
98791;654478;LOCATION;Bureau;NABEUL THAMEUR;;Prix sur demande;110;CENTURY 21 Challenge;21626577000;L’agence Immobilière CENTURY21 Challenge vous propose pour la location un local situé au 2éme étage d’un immeuble à Nabeul . Ce local s’étend sur une surface de 110 m2 et sert à...;https://century21.tn/property/a-louer-bureau-h3-a-nabeul-centre-ville/;https://logis.fra1.digitaloceanspaces.com/Logos%20%26%20Images/Login%20Images/ziG8vnRHkVKxGfuz27yJin0IBoo2HYum7kgqvDlH.jpg?c=1;14/02/2026 16:24
99622;318008;LOCATION;Appartement;LES BERGES DU LAC 1;;Prix sur demande;16;CENTURY 21 Prestige;+216 2009 2000;L’agence immobilière CENTURY 21 Prestige la Soukra vous propose à la location un appartement S+2 d’une superficie de 140 m², situé au 2 éme étage d’un immeuble sans ascenseur, adapté pour usage...;https://century21.tn/property/a-louer-appartement-s2-les-berges-du-lac-1/;https://logis.fra1.digitaloceanspaces.com/8/Properties/123384/conversions/gmiSte6Nvi4ByOrj-thumb.jpg?c=1;14/02/2026 16:24
99613;935777;LOCATION;Local Commercial;LES BERGES DU LAC 1;;Prix sur demande;75;CENTURY 21 Prestige;+216 2009 2000;L’agence immobilière CENTURY 21 Prestige la Soukra vous propose à la location un local commercial d’une superficie de 65 m², situé Rue Lac 1 une artère principale , offrant une excellente visibilité...;https://century21.tn/property/a-louer-local-commercial-les-berges-du-lac-1-3/;https://logis.fra1.digitaloceanspaces.com/8/Properties/123444/conversions/InbNuniugN53yr5r-thumb.jpg?c=1;14/02/2026 16:24
99583;426243;VENTE;Villa;BORJ TOUIL;;Prix sur demande;298;CENTURY 21 Horizon;+216 99483349;🏡 À vendre – Villa indépendante S+5 à Borj Touil L’agence immobilière Century 21 Horizon vous propose à la vente villa indépendante S+5, implantée sur un terrain de 424 m² avec une...;https://century21.tn/property/a-vendre-villa-s5-borj-touil/;https://logis.fra1.digitaloceanspaces.com/13/Properties/123421/conversions/zpSFi9QrhwQvp5fs-thumb.jpg?c=1;14/02/2026 16:24
99576;67050;LOCATION;Local Commercial;LES BERGES DU LAC 1;;Prix sur demande;21;CENTURY 21 Prestige;+216 2009 2000;L’agence immobilière CENTURY 21 Prestige la Soukra vous propose à la location un local commercial sur deux niveaux d’une superficie de 190 m², situé au Lac 1 une artère principale , offrant...;https://century21.tn/property/a-louer-local-commercial-les-berges-du-lac-1/;https://logis.fra1.digitaloceanspaces.com/8/Properties/123361/conversions/wUZ0ElwV6lzQxL7O-thumb.jpg?c=1;14/02/2026 16:24
99528;461632;LOCATION MEUBLÉ;Villa;EL MENZAH 5;;Prix sur demande;150;CENTURY 21 Horizon;+216 99483349;L’agence immobilière Century 21 Horizon vous propose à la location en exclusivité un rez-de-chaussée de villa meublé S+3 situé à Menzah 5. Il se compose comme suit : 🛋️ Un grand salon...;https://century21.tn/property/a-louer-villa-s3-meuble-el-menzah-5/;https://logis.fra1.digitaloceanspaces.com/13/Properties/122839/conversions/5KX2Jb3Trr7XQbUC-thumb.jpg?c=1;14/02/2026 16:24
98349;61686;VENTE;Duplex;LA SOUKRA;;Prix sur demande;253;CENTURY 21 Prestige;+216 2009 2000;Century 21 Prestige vous propose à la vente une villa jumelée d’une superficie de 245m² située dans une impasse à Rue Yaakout el Hamaoui, La Soukra, bâtie sur un terrain de 253m²....;https://century21.tn/property/a-vendre-duplex-s4-la-soukra/;https://logis.fra1.digitaloceanspaces.com/8/Properties/121675/conversions/OXzbqZNmqVvKyr14-thumb.jpg?c=1;14/02/2026 16:24
96946;923916;LOCATION;Appartement;TUNIS BELVEDERE;;Prix sur demande;113;CENTURY 21 Invest;+216 50 950 000;L’agence immobilière CENTURY 21 INVEST vous propose un bureau H+1 à la location à belvédère , Tunis – Superficie :113 m² – Il se compose de : – Un accueil – Une...;https://century21.tn/property/a-louer-appartement-s1-tunis-belvedere/;https://logis.fra1.digitaloceanspaces.com/4/Properties/120465/conversions/CAR5FniIZpjhsjV2-thumb.jpg?c=1;14/02/2026 16:24
99353;606393;VENTE;Villa;HAMMAMET NORD;;Prix sur demande;400;CENTURY 21 Challenge;21626577000;L’agence Immobilière Century21 Challenge propose pour la vente une villa plain-pied au coeur de la station touristique Hammamet Nord . Cette Villa de 400m² habitable sur un terrain de 863m2 avec des...;https://century21.tn/property/a-vendre-villa-s4-hammamet-nord/;https://logis.fra1.digitaloceanspaces.com/10/Properties/123264/a69PRuEPt5SQPIGs.png?c=1;14/02/2026 16:24
99469;982480;VENTE;Appartement;BAB BHAR;;Prix sur demande;20;CENTURY 21 Masters;+216 23 221 222;L’agence immobilière Century 21 Masters vous propose à la vente un studio S+0 situé à Tunis, à seulement 2 pas de l’avenue Habib Bourguiba. Composition : Une pièce principale Une salle d’eau...;https://century21.tn/property/a-vendre-appartement-s1-bab-bhar/;https://logis.fra1.digitaloceanspaces.com/1/Properties/123234/conversions/8NKQ9jUxLm6cwWsW-thumb.jpg?c=1;14/02/2026 16:24
99456;144527-3;VENTE;Appartement;SIDI DAOUD;;Prix sur demande;110;CENTURY 21 Invest;+216 50 950 000;L’agence Century 21 Invest vous propose pour la vente un appartement S+2 à sidi Daoud La Marsa . Typologie : S+2 Superficie : 110m² Il se compose de : – Salon spacieux...;https://century21.tn/property/a-vendre-appartement-s2-a-sidi-daoud/;https://logis.fra1.digitaloceanspaces.com/4/Properties/65619/conversions/SWT4VFgzejQouICW-thumb.jpg?c=1;14/02/2026 16:24
95978;451836-2;VENTE;Duplex;JARDINS DE CARTHAGE;;Prix sur demande;337;CENTURY 21 Infinity;+216 25 794 794;À vendre duplex S+4 Jardins de Carthage L’agence immobilière Century 21 Infinity vous propose à la vente un duplex neuf aux Jardins de Carthage. *Emplacement : Jardins de Carthage *Superficie habitable :...;https://century21.tn/property/a-vendre-duplex-s4-jardins-de-carthage-2/;https://logis.fra1.digitaloceanspaces.com/7/Properties/101330/conversions/S1zvNOAO285Fj8iw-thumb.jpg?c=1;14/02/2026 16:24
95967;39686-2;VENTE;Duplex;JARDINS DE CARTHAGE;;Prix sur demande;260;CENTURY 21 Infinity;+216 25 794 794;À vendre duplex S+2 Suites avec piscine aux Jardins de Carthage L’agence immobilière Century 21 Infinity vous propose à la vente un duplex S+2 aux Jardins de Carthage . *Emplacement : Jardins...;https://century21.tn/property/a-vendre-duplex-s2-suite-avec-piscine-jardins-de-carthage/;https://logis.fra1.digitaloceanspaces.com/7/Properties/104387/conversions/P1U7j7GH4mMjGoNf-thumb.jpg?c=1;14/02/2026 16:24
99393;398423-2;VENTE;Terrain Villa;CITÉ BHAR LAZREG;;Prix sur demande;2100;CENTURY 21 Prestige;+216 2009 2000;L’agence immobilière CENTURY 21 PRESTIGE vous propose une opportunité à ne pas manquer un terrain spacieux de 2100m², idéalement situé à Bhar Lazrak, la Soukra. Emplacement stratégique, proximité avec les commodités et...;https://century21.tn/property/terran-a-vendre-bhar-lazrak-la-soukra/;https://logis.fra1.digitaloceanspaces.com/8/Lands/123205/conversions/Q7urf2sPHzabhct7-thumb.jpg?c=1;14/02/2026 16:24
99386;621751;VENTE;Terrain Villa;CARTHAGE BYRSA;;Prix sur demande;1200;CENTURY 21 Prestige;+216 2009 2000;L’agence immobilière CENTURY 21 Prestige vous propose une opportunité rare à Carthage Byrsa ,un terrain spacieux de 1 260 m², idéalement situé dans l’un des quartiers les plus prisés de Carthage. Détails...;https://century21.tn/property/tarrain-a-vendre-carthage-byrsa/;https://logis.fra1.digitaloceanspaces.com/8/Lands/123207/conversions/hsW7Wg7EmjfIGd4U-thumb.jpg?c=1;14/02/2026 16:24
99373;272535-2;VENTE;Terrain Villa;LA SOUKRA;;Prix sur demande;500;CENTURY 21 Prestige;+216 2009 2000;L’agence immobilière CENTURY 21 PRESTIGE vous présente une opportunité à ne pas manquer ! Nous vous proposons un terrain spacieux de 500m², idéalement situé à Dar Fadhal, la Soukra, dans le quartier...;https://century21.tn/property/terrain-la-soukra-500-m%c2%b2/;https://logis.fra1.digitaloceanspaces.com/8/Lands/68918/conversions/6hy9EaHY5YHUIC8Y-thumb.jpg?c=1;14/02/2026 16:24
99368;371753;VENTE;Terrain Villa;MNIHLA;;Prix sur demande;433;CENTURY 21 Patrimoine;+216 25 333 290;L’agence immobilière Century 21 Patrimoine vous propose à la vente un terrain viabilisé de 433 m² situé à Mnihla, à proximité de l’axe principal, prêt à bâtir. Pour plus de détails ou...;https://century21.tn/property/terrain-viabilise-512-m%c2%b2-a-mnihla-axe-principal-2/;https://logis.fra1.digitaloceanspaces.com/Logos%20%26%20Images/Login%20Images/KS4cbEdlbRhExx1fgzhX8P1SFCVbCNRw1Xmts9l5.jpg?c=1;14/02/2026 16:24
99365;333184;VENTE;Terrain Villa;MNIHLA;;Prix sur demande;512;CENTURY 21 Patrimoine;+216 25 333 290;L’agence immobilière Century 21 Patrimoine vous propose à la vente un magnifique terrain viabilisé de 512 m² situé à Mnihla, à proximité de l’axe principal, prêt à bâtir. Pour plus de détails...;https://century21.tn/property/terrain-viabilise-512-m%c2%b2-a-mnihla-axe-principal/;https://logis.fra1.digitaloceanspaces.com/Logos%20%26%20Images/Login%20Images/KS4cbEdlbRhExx1fgzhX8P1SFCVbCNRw1Xmts9l5.jpg?c=1;14/02/2026 16:24
99362;368791;VENTE;Terrain Villa;MNIHLA;;Prix sur demande;473;CENTURY 21 Patrimoine;+216 25 333 290;L’agence immobilière Century 21 Patrimoine vous propose à la vente un magnifique terrain viabilisé de 473 m² situé à Mnihla, à proximité de l’axe principal, prêt à bâtir. Pour plus de détails...;https://century21.tn/property/terrain-viabilise-505-m%c2%b2-a-mnihla-axe-principal-473-m%c2%b2/;https://logis.fra1.digitaloceanspaces.com/Logos%20%26%20Images/Login%20Images/KS4cbEdlbRhExx1fgzhX8P1SFCVbCNRw1Xmts9l5.jpg?c=1;14/02/2026 16:24
99359;722575;VENTE;Terrain Villa;MNIHLA;;Prix sur demande;532;CENTURY 21 Patrimoine;+216 25 333 290;L’agence immobilière Century 21 Patrimoine vous propose à la vente un magnifique terrain viabilisé de 532 m² situé à Mnihla, à proximité de l’axe principal, prêt à bâtir. Pour plus de détails...;https://century21.tn/property/terrain-viabilise-532-m%c2%b2-a-mnihla-axe-principal-505-m%c2%b2/;https://logis.fra1.digitaloceanspaces.com/Logos%20%26%20Images/Login%20Images/KS4cbEdlbRhExx1fgzhX8P1SFCVbCNRw1Xmts9l5.jpg?c=1;14/02/2026 16:24
99356;314892;VENTE;Terrain Villa;MNIHLA;;Prix sur demande;505;CENTURY 21 Patrimoine;+216 25 333 290;L’agence immobilière Century 21 Patrimoine vous propose à la vente un magnifique terrain viabilisé de 505 m² situé à Mnihla, à proximité de l’axe principal, prêt à bâtir. Pour plus de détails...;https://century21.tn/property/terrain-viabilise-505-m%c2%b2-a-mnihla-axe-principal/;https://logis.fra1.digitaloceanspaces.com/Logos%20%26%20Images/Login%20Images/KS4cbEdlbRhExx1fgzhX8P1SFCVbCNRw1Xmts9l5.jpg?c=1;14/02/2026 16:24
90958;657551;VENTE;Fond de commerce;AOUINA;;Prix sur demande;45;CENTURY 21 Prestige;+216 2009 2000;L’agence immobilière CENTURY 21 Prestige la Soukra vous propose à la location un local commercial d’une superficie de 45 m², situé Rue Mongi Slim Aouina une artère principale à fort passage ,...;https://century21.tn/property/a-vendre-fond-de-commerce-h-1-aouina/;https://logis.fra1.digitaloceanspaces.com/8/Properties/107672/conversions/ywlpzKmxmpIwJ6ss-thumb.jpg?c=1;14/02/2026 16:24
99344;554083-2;LOCATION;Local Commercial;LA SOUKRA;;Prix sur demande;43;CENTURY 21 Prestige;+216 2009 2000;L’agence immobilière CENTURY 21 Prestige la Soukra vous propose à la location un local commercial d’une superficie de 40 m², situé Rue Fattouma Bourgiba la soukra une artère principale à fort passage...;https://century21.tn/property/a-louer-local-commercial-h-1-la-soukra-2/;https://logis.fra1.digitaloceanspaces.com/8/Properties/110803/conversions/FhMq1mcbpFbWktyl-thumb.jpg?c=1;14/02/2026 16:24
99334;972767-2;LOCATION;Local Commercial;LA SOUKRA;;Prix sur demande;85;CENTURY 21 Prestige;+216 2009 2000;L’agence immobilière CENTURY 21 Prestige la Soukra vous propose à la location un local commercial d’une superficie de 80m², situé Rue Fattouma Bourgiba la soukra une artère principale à fort passage ,...;https://century21.tn/property/a-louer-local-commercial-h-1-la-soukra/;https://logis.fra1.digitaloceanspaces.com/8/Properties/110784/conversions/Ch1tZDg8jph4BJMo-thumb.jpg?c=1;14/02/2026 16:24
