gouvernorat_enc,ville_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,type_transaction,has_piscine,has_jardin,has_vue_mer,has_garage,has_meuble,has_terrasse,has_standing,has_cuisine_equip,has_climatisation,has_cheminee,has_vue_montagne,prix,image_url
14,0.3353,33.3549,10.5055,170.0,4.0,6.0,0.5,0.4303,2.0,106845.0,0.4012,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1800.0,https://www.bnb.tn/wp-content/uploads/2023/10/IMG_20230718_123429-300x300.jpg
23,0.0041,36.91,10.29,300.0,4.0,4.0,0.5,0.5442,2.0,2562.03,0.4171,1,1,1,1,0,1,0,0,0,0,0,0,0,0,12000.0,https://www.bnb.tn/wp-content/uploads/2023/10/WhatsApp-Image-2023-10-09-a-16.23.26_4a9232d0-300x300.jpg
23,0.0027,36.8528,10.3247,300.0,3.0,4.0,0.5,0.5388,2.0,2562.03,0.4002,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1700.0,https://www.bnb.tn/wp-content/uploads/2023/10/WhatsApp-Image-2023-10-10-a-12.57.00_2ae1c2f0-300x300.jpg
1,0.0028,36.8665,10.1647,300.0,7.0,4.0,0.5,0.5663,2.0,43985.0,0.3974,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9000.0,https://www.bnb.tn/wp-content/uploads/2023/10/WhatsApp-Image-2023-10-09-a-17.17.56_4e7bfb58-300x300.jpg
23,0.0027,36.8528,10.3247,300.0,5.0,4.0,0.5,0.5388,2.0,2562.03,0.3967,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,https://www.bnb.tn/wp-content/uploads/2023/10/MVL0741_10-300x300.jpeg
14,0.3353,36.819,10.2358,900.0,4.0,6.0,0.5,0.517,2.0,43985.0,0.3168,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4500.0,https://www.bnb.tn/wp-content/uploads/2023/09/348369032_947589839855163_578629590127711132_n-300x300.jpg
20,0.1333,35.8245,10.6346,300.0,4.0,4.0,0.5,0.517,2.0,150620.48,0.4203,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1150.0,https://www.bnb.tn/wp-content/uploads/2023/10/IMG_1926-300x300.jpg
23,0.0037,36.819,10.1658,138.0,3.0,4.0,0.5,0.6863,2.0,2562.03,0.3851,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1800.0,https://www.bnb.tn/wp-content/uploads/2023/10/IMG-20200207-WA0010-300x300.jpg
20,0.5996,36.819,10.2358,200.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,1,0,0,0,0,0,0,0,0,0,650000.0,https://www.bnb.tn/wp-content/uploads/2023/10/IMG_9598-300x300.jpg
4,0.2412,36.819,10.2358,102.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,1,0,0,1,0,0,0,0,0,200000.0,https://www.bnb.tn/wp-content/uploads/2023/10/thumb_672442_property_xlarge-1-300x300.jpeg
1,0.0028,36.819,10.2358,300.0,3.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1400000.0,https://www.bnb.tn/wp-content/uploads/2023/10/WhatsApp-Image-2023-03-04-at-09.57.35-1-300x300.jpg
23,0.0037,36.819,10.1658,300.0,3.0,4.0,0.5,0.6863,2.0,2562.03,0.3835,1,1,1,0,0,0,0,1,0,0,0,0,0,0,3000.0,https://www.bnb.tn/wp-content/uploads/2023/10/telechargement-4-300x300.jpg
1,0.0028,36.8665,10.1647,399.0,4.0,4.0,0.5,0.5663,2.0,43985.0,0.3902,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3000.0,https://www.bnb.tn/wp-content/uploads/2023/10/b4b22e18-ef24-4d21-959a-afc00ddf4a2a-300x300.jpeg
20,0.1333,35.8245,10.6346,300.0,4.0,4.0,0.5,0.517,2.0,150620.48,0.411,1,1,1,0,1,0,0,1,0,0,0,0,0,0,2300.0,https://www.bnb.tn/wp-content/uploads/2023/10/IMG_4459-300x300.jpg
1,0.0028,36.8665,10.1647,300.0,4.0,4.0,0.5,0.5663,2.0,43985.0,0.3916,1,1,1,0,1,0,0,0,0,0,1,0,0,0,3000.0,https://www.bnb.tn/wp-content/uploads/2023/10/IMG_20230930_103000-300x300.jpg
23,0.0037,36.819,10.1658,300.0,6.0,4.0,0.5,0.6863,2.0,2562.03,0.3845,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6000.0,https://www.bnb.tn/wp-content/uploads/2023/10/6556-300x300.jpg
23,0.0037,36.819,10.1658,300.0,5.0,4.0,0.5,0.6863,2.0,2562.03,0.3841,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5000.0,https://www.bnb.tn/wp-content/uploads/2023/10/2-1-300x300.jpg
23,0.0037,36.819,10.1658,300.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.4048,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5500.0,https://www.bnb.tn/wp-content/uploads/2023/10/sfsdf-300x300.jpg
23,0.0045,36.819,10.1658,300.0,3.0,4.0,0.5,0.5649,2.0,2562.03,0.4218,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5500.0,https://www.bnb.tn/wp-content/uploads/2023/10/WhatsApp-Image-2022-09-06-at-17.38.06-2-300x300.jpeg
1,0.0028,36.8665,10.1647,300.0,4.0,4.0,0.5,0.5663,2.0,43985.0,0.3739,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2500.0,https://www.bnb.tn/wp-content/uploads/2023/10/rtgrdtg-300x300.jpg
23,0.0041,36.91,10.29,300.0,4.0,4.0,0.5,0.5442,2.0,2562.03,0.4073,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6500.0,https://www.bnb.tn/wp-content/uploads/2023/09/aa4372cf-6bf4-49c4-959c-d7e704462b3e-300x300.jpg
23,0.0041,36.91,10.29,300.0,5.0,4.0,0.5,0.5442,2.0,2562.03,0.3828,1,1,1,0,0,0,0,1,0,0,0,0,0,0,7500.0,https://www.bnb.tn/wp-content/uploads/2023/09/e-2-300x300.jpg
23,0.0037,36.819,10.1658,300.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.3841,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5000.0,https://www.bnb.tn/wp-content/uploads/2023/09/WhatsApp-Image-2023-09-26-a-16.22.03-300x300.jpg
23,0.0037,36.819,10.1658,300.0,7.0,4.0,0.5,0.6863,2.0,2562.03,0.3802,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,https://www.bnb.tn/wp-content/uploads/2023/09/MVL0316-2-300x300.jpg
23,0.0041,36.91,10.29,300.0,5.0,4.0,0.5,0.5442,2.0,2562.03,0.3853,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3500.0,https://www.bnb.tn/wp-content/uploads/2023/09/v-vvvv-300x300.jpg
1,0.0028,36.8665,10.1647,300.0,3.0,4.0,0.5,0.5663,2.0,43985.0,0.3708,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4500.0,https://www.bnb.tn/wp-content/uploads/2023/09/IMG-20200714-WA0001-300x300.jpeg
23,0.0037,36.819,10.1658,300.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.3938,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6500.0,https://www.bnb.tn/wp-content/uploads/2023/09/IMG-20200812-WA0018-300x300.jpg
23,0.0037,36.819,10.2358,300.0,6.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2400000.0,https://www.bnb.tn/wp-content/uploads/2023/09/CamScanner-16-08-2023-15.0111024_1-300x300.jpg
23,0.0027,36.8528,10.3247,300.0,4.0,4.0,0.5,0.5388,2.0,2562.03,0.3984,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4000.0,https://www.bnb.tn/wp-content/uploads/2023/09/bngfcghf-300x300.jpg
1,0.0028,36.8665,10.1647,300.0,4.0,4.0,0.5,0.5663,2.0,43985.0,0.4127,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2500.0,https://www.bnb.tn/wp-content/uploads/2023/09/efsd-300x300.jpg
23,0.0037,36.819,10.1658,300.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.378,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4200.0,https://www.bnb.tn/wp-content/uploads/2023/09/eeeeeezsesz-300x300.jpg
16,0.4154,36.819,10.2358,150.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,1,0,1,0,1,0,0,0,0,0,650000.0,https://www.bnb.tn/wp-content/uploads/2023/09/thumb_663206_property_xlarge-300x300.jpeg
23,0.0037,36.819,10.1658,300.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.3822,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7000.0,https://www.bnb.tn/wp-content/uploads/2023/09/aezza-300x300.jpg
3,0.4234,36.819,10.2358,481.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,1,0,0,0,0,0,0,0,0,0,840000.0,https://www.bnb.tn/wp-content/uploads/2023/09/FB_IMG_1695018786390-300x300.jpg
23,0.0037,36.819,10.1658,300.0,3.0,4.0,0.5,0.6863,2.0,2562.03,0.3769,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1500.0,https://www.bnb.tn/wp-content/uploads/2023/09/994c1a1d-d731-4ef5-8577-5964e2a3335f-300x300.jpg
23,0.0027,36.8528,10.3247,300.0,3.0,4.0,0.5,0.5388,2.0,2562.03,0.4002,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1700.0,https://www.bnb.tn/wp-content/uploads/2023/09/3-10-300x300.jpg
23,0.0037,36.819,10.1658,300.0,3.0,4.0,0.5,0.6863,2.0,2562.03,0.4076,1,1,1,0,0,1,0,1,0,0,0,0,0,0,6000.0,https://www.bnb.tn/wp-content/uploads/2023/09/5665655656-1-300x300.jpg
14,0.2986,33.3549,10.5055,300.0,4.0,4.0,0.5,0.3307,2.0,106845.0,0.3654,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2200.0,https://www.bnb.tn/wp-content/uploads/2023/09/20230912_165628-300x300.jpg
14,0.3353,33.3549,10.5055,300.0,4.0,4.0,0.5,0.4303,2.0,106845.0,0.4213,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1500.0,https://www.bnb.tn/wp-content/uploads/2023/09/1-5-1-300x300.jpg
23,0.0037,36.819,10.1658,300.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.4034,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6500.0,https://www.bnb.tn/wp-content/uploads/2023/09/86b5a397-4754-4b24-aa38-659cd45b4bba-300x300.png
23,0.0037,36.819,10.1658,300.0,3.0,1.0,0.5,0.6863,2.0,2562.03,0.3945,1,1,1,0,0,0,0,1,1,0,0,0,0,0,3000.0,https://www.bnb.tn/wp-content/uploads/2023/09/PHOTO-2019-12-09-15-53-55-300x300.jpg
20,0.4394,36.819,10.2358,300.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,550000.0,https://www.bnb.tn/wp-content/uploads/2023/09/WhatsApp-Image-2023-09-07-a-10.49.22-300x300.jpg
23,0.0037,36.819,10.1658,300.0,3.0,4.0,0.5,0.6863,2.0,2562.03,0.3945,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2700.0,https://www.bnb.tn/wp-content/uploads/2023/09/7-2-300x300.jpg
23,0.0037,36.819,10.1658,300.0,3.0,4.0,0.5,0.6863,2.0,2562.03,0.3993,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2900.0,https://www.bnb.tn/wp-content/uploads/2023/09/1111-300x300.jpg
23,0.0037,36.819,10.1658,300.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.3841,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4500.0,https://www.bnb.tn/wp-content/uploads/2023/09/999-300x300.jpg
23,0.0037,36.819,10.1658,300.0,5.0,4.0,0.5,0.6863,2.0,2562.03,0.4048,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6500.0,https://www.bnb.tn/wp-content/uploads/2023/09/546-300x300.jpg
23,0.0027,36.8528,10.3247,300.0,4.0,4.0,0.5,0.5388,2.0,2562.03,0.3956,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,https://www.bnb.tn/wp-content/uploads/2023/09/telechargement-5-300x300.jpg
23,0.0037,36.819,10.1658,300.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.3967,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4500.0,https://www.bnb.tn/wp-content/uploads/2023/09/hdcbjuhfj-300x300.jpg
23,0.0037,36.819,10.1658,300.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.3897,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1600.0,https://www.bnb.tn/wp-content/uploads/2023/09/IMG_20230901_094353-2-300x300.jpg
23,0.0037,36.819,10.2358,300.0,3.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,1,0,0,0,0,0,0,0,0,0,980000.0,https://www.bnb.tn/wp-content/uploads/2023/09/jkwchqiofe-300x300.jpg
23,0.0037,36.819,10.1658,300.0,3.0,4.0,0.5,0.6863,2.0,2562.03,0.3887,1,1,1,0,1,0,0,1,0,0,1,0,0,0,2500.0,https://www.bnb.tn/wp-content/uploads/2023/09/IMG_20230901_093734-300x300.jpg
23,0.0037,36.819,10.1658,300.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.3862,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1600.0,https://www.bnb.tn/wp-content/uploads/2023/09/IMG_20230901_094353-300x300.jpg
14,0.2986,33.3549,10.5055,300.0,4.0,4.0,0.5,0.3307,2.0,106845.0,0.3732,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1800.0,https://www.bnb.tn/wp-content/uploads/2023/09/20230823_111546-Copie-300x300.jpg
20,0.0009,36.819,10.2358,300.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,720000.0,https://www.bnb.tn/wp-content/uploads/2023/08/IMG_8677-300x300.jpg
23,0.0037,36.819,10.1658,300.0,6.0,4.0,0.5,0.6863,2.0,2562.03,0.4046,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,https://www.bnb.tn/wp-content/uploads/2023/09/hgfgjgk-300x300.jpg
23,0.0037,36.819,10.2358,300.0,6.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1500000.0,https://www.bnb.tn/wp-content/uploads/2023/08/IMG-20220510-WA0015-300x300.jpeg
23,0.0021,36.819,10.1658,300.0,3.0,4.0,0.5,0.5572,2.0,2562.03,0.3725,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2000.0,https://www.bnb.tn/wp-content/uploads/2023/08/WhatsApp-Image-2023-07-19-at-13.40.20-1-300x300.jpeg
23,0.0041,36.91,10.29,300.0,6.0,4.0,0.5,0.5442,2.0,2562.03,0.3844,1,1,1,1,0,0,0,0,0,0,1,0,0,0,7000.0,https://www.bnb.tn/wp-content/uploads/2023/08/2112891a-964e-42ba-852d-9b518f19ba4f-300x300.jpg
16,0.4154,36.4561,10.7376,358.0,3.0,4.0,0.5,0.4454,2.0,154974.0,0.3826,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2500.0,https://www.bnb.tn/wp-content/uploads/2023/08/1-29-300x300.jpg
23,0.0037,36.819,10.1658,300.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.3792,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4500.0,https://www.bnb.tn/wp-content/uploads/2023/08/WhatsApp-Image-2023-08-21-a-12.45.01-300x300.jpg
20,0.3833,36.819,10.2358,500.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,980000.0,https://www.bnb.tn/wp-content/uploads/2023/08/IMG_2514-300x300.jpg
1,0.0028,36.8665,10.1647,300.0,3.0,4.0,0.5,0.5663,2.0,43985.0,0.3704,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4000.0,https://www.bnb.tn/wp-content/uploads/2023/08/MVL0021_14-300x300.jpeg
16,0.4154,35.8245,10.6346,450.0,4.0,5.0,0.5,0.517,2.0,150620.48,0.3541,1,1,0,0,0,0,0,0,0,0,0,0,0,0,350000.0,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg
16,0.5996,36.819,10.2358,300.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,1,0,0,0,1,1,0,0,0,0,530000.0,https://www.bnb.tn/wp-content/uploads/2023/08/WhatsApp-Image-2023-08-09-a-10.36.19-300x300.jpg
23,0.0037,36.819,10.1658,300.0,3.0,4.0,0.5,0.6863,2.0,2562.03,0.3827,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1500.0,https://www.bnb.tn/wp-content/uploads/2023/08/8014a587-30ab-4773-9924-0b3a613f8309-300x300.jpg
23,0.0041,36.91,10.29,300.0,3.0,4.0,0.5,0.5442,2.0,2562.03,0.4045,1,1,1,1,0,0,0,1,0,0,0,0,0,0,5000.0,https://www.bnb.tn/wp-content/uploads/2023/08/gfcg-300x300.jpg
4,0.2412,36.819,10.2358,1000.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1000.0,https://www.bnb.tn/wp-content/uploads/2023/08/image_viber_2023-08-12_11-51-04-478-300x300.jpg
23,0.0027,36.8528,10.3247,300.0,3.0,4.0,0.5,0.5388,2.0,2562.03,0.3994,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1800.0,https://www.bnb.tn/wp-content/uploads/2023/08/WhatsApp-Image-2023-06-19-at-18.22.30-300x300.jpg
23,0.0041,36.91,10.29,300.0,4.0,4.0,0.5,0.5442,2.0,2562.03,0.4137,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6500.0,https://www.bnb.tn/wp-content/uploads/2023/08/F3214ED6-403D-4D82-BE57-3753B912C31D-300x300.jpeg
23,0.0041,36.91,10.29,300.0,4.0,4.0,0.5,0.5442,2.0,2562.03,0.3691,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8500.0,https://www.bnb.tn/wp-content/uploads/2023/08/28D4389C-E6B9-46E7-8CF8-8DBD0D452ECF-300x300.jpeg
23,0.0037,36.819,10.1658,300.0,5.0,4.0,0.5,0.6863,2.0,2562.03,0.4042,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8800.0,https://www.bnb.tn/wp-content/uploads/2023/08/bc3ceb05-9ce8-4007-ae6e-49a60688ad3b-300x300.jpg
14,0.3353,36.819,10.2358,355.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,0,0,0,0,0,0,0,0,0,0,760000.0,https://www.bnb.tn/wp-content/uploads/2023/07/1-49-300x300.jpg
23,0.0037,36.819,10.1658,300.0,3.0,4.0,0.5,0.6863,2.0,2562.03,0.378,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,https://www.bnb.tn/wp-content/uploads/2023/08/fjhkjgjl-300x300.jpg
4,0.2412,36.819,10.2358,1105.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1450000.0,https://www.bnb.tn/wp-content/uploads/2023/08/thumb_643678_property_xlarge-300x300.jpeg
23,0.0027,36.819,10.1658,300.0,4.0,4.0,0.5,0.5674,2.0,2562.03,0.3982,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5000.0,https://www.bnb.tn/wp-content/uploads/2023/08/9410db63-7dfd-4550-a369-2dc40d339106-300x300.jpg
23,0.0037,36.819,10.1658,300.0,3.0,4.0,0.5,0.6863,2.0,2562.03,0.399,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2200.0,https://www.bnb.tn/wp-content/uploads/2023/07/jhkfz-300x300.jpg
23,0.0041,36.91,10.29,300.0,4.0,4.0,0.5,0.5442,2.0,2562.03,0.3849,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2500.0,https://www.bnb.tn/wp-content/uploads/2023/07/20210526_154546-300x300.jpg
23,0.0037,36.819,10.1658,300.0,5.0,4.0,0.5,0.6863,2.0,2562.03,0.3917,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3000.0,https://www.bnb.tn/wp-content/uploads/2023/07/IMG_20230726_182534-300x300.jpg
23,0.0041,36.91,10.29,300.0,3.0,4.0,0.5,0.5442,2.0,2562.03,0.3849,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5000.0,https://www.bnb.tn/wp-content/uploads/2023/07/gjkgl-300x300.jpg
1,0.0028,36.819,10.2358,300.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1650000.0,https://www.bnb.tn/wp-content/uploads/2023/07/P1-300x300.jpg
23,0.0021,36.819,10.1658,300.0,3.0,4.0,0.5,0.5572,2.0,2562.03,0.3873,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1600.0,https://www.bnb.tn/wp-content/uploads/2023/07/fdec0d91-1586-41f7-a25c-431059b74393-300x300.png
23,0.0041,36.91,10.29,300.0,4.0,4.0,0.5,0.5442,2.0,2562.03,0.4076,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,https://www.bnb.tn/wp-content/uploads/2023/07/WhatsApp-Image-2020-10-23-at-12.33.41-2-300x300.jpg
16,0.4154,36.819,10.2358,380.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1100000.0,https://www.bnb.tn/wp-content/uploads/2023/07/350649892_838151304586851_6881907772800333166_n-300x300.jpg
23,0.0045,36.819,10.1658,360.0,4.0,4.0,0.5,0.5649,2.0,2562.03,0.3958,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5500.0,https://www.bnb.tn/wp-content/uploads/2023/07/IMG_20200227_152721-300x300.jpg
23,0.0037,36.819,10.1658,300.0,3.0,4.0,0.5,0.6863,2.0,2562.03,0.3958,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2300.0,https://www.bnb.tn/wp-content/uploads/2023/07/IMG_20200215_125505-300x300.jpg
23,0.0041,36.91,10.29,300.0,3.0,4.0,0.5,0.5442,2.0,2562.03,0.388,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,https://www.bnb.tn/wp-content/uploads/2023/07/1-60-300x300.jpg
23,0.0037,36.819,10.1658,300.0,3.0,4.0,0.5,0.6863,2.0,2562.03,0.392,1,1,1,0,0,1,0,0,0,0,0,0,0,0,7500.0,https://www.bnb.tn/wp-content/uploads/2023/07/WhatsApp-Image-2023-07-19-a-15.44.52-300x300.jpg
23,0.0041,36.91,10.29,300.0,6.0,4.0,0.5,0.5442,2.0,2562.03,0.4074,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,https://www.bnb.tn/wp-content/uploads/2023/07/WhatsApp-Image-2023-05-04-a-15.11.13-Copie-300x300.jpg
23,0.0041,36.91,10.29,300.0,4.0,4.0,0.5,0.5442,2.0,2562.03,0.4079,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5300.0,https://www.bnb.tn/wp-content/uploads/2023/07/hgvhg-300x300.jpg
23,0.0037,36.819,10.1658,300.0,3.0,4.0,0.5,0.6863,2.0,2562.03,0.3938,1,1,1,0,0,1,0,1,0,0,0,0,0,0,3500.0,https://www.bnb.tn/wp-content/uploads/2023/07/WhatsApp-Image-2022-12-19-at-18.48.36-300x300.jpeg
1,0.0028,36.8665,10.1647,300.0,5.0,4.0,0.5,0.5663,2.0,43985.0,0.3945,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4500.0,https://www.bnb.tn/wp-content/uploads/2023/07/7-31-300x300.jpg
23,0.0037,36.819,10.1658,300.0,3.0,4.0,0.5,0.6863,2.0,2562.03,0.381,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3000.0,https://www.bnb.tn/wp-content/uploads/2023/07/WhatsApp-Image-2023-04-26-at-17.58.02-3-300x300.png
16,0.4154,36.819,10.2358,245.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,1,0,0,0,0,0,0,0,0,0,460000.0,https://www.bnb.tn/wp-content/uploads/2023/07/1-11-300x300.jpeg
23,0.0037,36.819,10.1658,300.0,5.0,4.0,0.5,0.6863,2.0,2562.03,0.3841,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4000.0,https://www.bnb.tn/wp-content/uploads/2023/07/WhatsApp-Image-2023-07-12-at-12.47.49-1-300x300.jpg
1,0.0028,36.819,10.2358,1000.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2300000.0,https://www.bnb.tn/wp-content/uploads/2023/07/WhatsApp-Image-2023-06-07-at-09.37.59-1-300x300.jpg
23,0.0041,36.91,10.29,300.0,5.0,4.0,0.5,0.5442,2.0,2562.03,0.4076,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9000.0,https://www.bnb.tn/wp-content/uploads/2023/07/WhatsApp-Image-2023-07-10-a-11.49.16-300x300.jpg
23,0.0037,36.819,10.1658,300.0,5.0,4.0,0.5,0.6863,2.0,2562.03,0.4046,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,https://www.bnb.tn/wp-content/uploads/2023/07/WhatsApp-Image-2023-06-17-at-12.19.59-300x300.jpg
23,0.1891,36.819,10.1658,300.0,5.0,4.0,0.5,0.3274,2.0,2562.03,0.3942,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5000.0,https://www.bnb.tn/wp-content/uploads/2023/07/gtyhtrg-300x300.jpg
23,0.0021,36.8769,10.3247,300.0,3.0,4.0,0.5,0.8015,2.0,2562.03,0.3841,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3500.0,https://www.bnb.tn/wp-content/uploads/2023/07/tyhyh-300x300.jpg
23,0.0041,36.91,10.29,300.0,5.0,4.0,0.5,0.5442,2.0,2562.03,0.4272,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6500.0,https://www.bnb.tn/wp-content/uploads/2023/07/gallery.gallery-5300-image-300x300.jpg
23,0.0037,36.819,10.1658,300.0,5.0,4.0,0.5,0.6863,2.0,2562.03,0.4028,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,https://www.bnb.tn/wp-content/uploads/2023/07/WhatsApp-Image-2023-06-16-at-18.39.39-300x300.jpg
23,0.0041,36.91,10.29,300.0,3.0,4.0,0.5,0.5442,2.0,2562.03,0.407,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,https://www.bnb.tn/wp-content/uploads/2023/07/WhatsApp-Image-2023-07-06-a-11.33.40a-300x300.jpg
23,0.0041,36.91,10.29,300.0,3.0,4.0,0.5,0.5442,2.0,2562.03,0.3947,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1300.0,https://www.bnb.tn/wp-content/uploads/2023/07/WhatsApp-Image-2023-07-04-a-15.38.438-1-300x300.jpg
23,0.0041,36.91,10.29,300.0,6.0,4.0,0.5,0.5442,2.0,2562.03,0.408,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,https://www.bnb.tn/wp-content/uploads/2023/07/WhatsApp-Image-2023-07-05-a-17.18.15-300x300.jpg
23,0.0037,36.819,10.1658,300.0,5.0,4.0,0.5,0.6863,2.0,2562.03,0.4042,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,https://www.bnb.tn/wp-content/uploads/2023/07/frdfvd-300x300.jpg
