gouvernorat_enc,ville_enc,lat,lon,surface_m2,score_attractivite,market_tension,prix_region_median,text_embedding_score,nb_images,source_enc,type_transaction,has_vue_mer,has_vue_montagne,prix,image_url
20,0.0,36.819,10.2358,435.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,391500.0,nan
1,0.0871,36.819,10.2358,300.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,120000.0,nan
23,0.1034,36.8,10.1,375.0,0.5,0.2194,110184.0,0.3196,4,0,0,0,0,270000.0,https://www.mubawab-media.com/ad/7/937/868F/h/WhatsApp%20Image%202025-02-07%20%C3%A0%2016.17.36_022a6058_79745365.avif
20,0.1091,36.8,10.1,750.0,0.5,0.1525,110184.0,0.3144,1,0,0,0,0,169740.0,https://www.mubawab-media.com/ad/8/232/924F/h/lots%20de%20terrain%20%C3%A0%20vendre_81210580.avif
14,0.1179,36.819,10.2358,3700.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,300000.0,nan
1,0.147,36.819,10.2358,1000.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,550000.0,nan
23,0.3826,36.819,10.2358,1968.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,1574400.0,nan
1,0.3067,36.899,10.2358,620.0,0.5,0.4235,43985.0,0.3188,4,0,0,0,0,1100000.0,https://www.mubawab-media.com/ad/7/900/760F/h/afe135cc-b2e0-432a-a86f-60a28147c7bc_80274990.avif
23,0.2657,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,635000.0,nan
1,0.3067,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,1130850.0,nan
20,0.2072,36.819,10.2358,384.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,330240.0,nan
20,0.2488,36.819,10.2358,400.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,480000.0,nan
1,0.3067,36.899,10.2358,484.0,0.5,0.4235,43985.0,0.3188,4,0,0,0,0,484000.0,https://www.mubawab-media.com/ad/8/165/583F/h/Screenshot%202025-11-03%201429081_81344759.avif
1,0.3067,36.819,10.2358,750.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,650000.0,nan
16,0.0915,36.4561,10.7376,1000.0,0.5,0.4552,154974.0,0.2742,1,0,0,0,0,220000.0,https://www.mubawab-media.com/ad/7/928/955F/h/e02afc65-ec2d-4107-ae11-ba3773f541a8_76307339.avif
14,0.0606,33.3549,10.5055,641.0,0.5,0.4303,106845.0,0.312,1,0,0,0,0,217940.0,https://www.mubawab-media.com/ad/7/923/052F/h/A%20vendre%20%2847%29_75881930.avif
20,0.1091,36.8,10.1,25000.0,0.5,0.1525,110184.0,0.314,3,0,0,0,0,750000.0,https://www.mubawab-media.com/ad/8/225/791F/h/WhatsApp%20Image%202025-09-27%20at%2012.20.55%20%286%29_81131623.avif
4,0.0628,36.8,10.1,979.0,0.5,0.1627,110184.0,0.273,4,0,0,0,0,350000.0,https://www.mubawab-media.com/ad/8/245/423F/h/Screenshot_20251101_123642_Messenger_81339912.avif
17,0.1268,36.8,10.1,900.0,0.5,0.1502,110184.0,0.2726,4,0,0,0,0,80000.0,https://www.mubawab-media.com/ad/7/828/045F/h/vue%20globale%20terrain_62476848.avif
2,0.1885,36.819,10.2358,1200.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,750000.0,nan
20,0.1091,36.819,10.2358,836.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,320000.0,nan
16,0.0915,36.819,10.2358,250.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,43000.0,nan
16,0.1378,36.819,10.2358,485.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,170000.0,nan
4,0.076,36.8,10.1,700.0,0.5,0.2265,110184.0,0.333,4,0,0,0,0,210000.0,https://www.mubawab-media.com/ad/8/244/177F/h/6914_81340888.avif
20,0.2072,36.819,10.2358,643.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,643000.0,nan
20,0.0175,36.819,10.2358,197.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,65010.0,nan
20,0.0175,36.819,10.2358,197.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,65010.0,https://www.mubawab-media.com/ad/8/230/523F/h/6_81184959.avif
20,0.0175,36.8,10.1,193.0,0.5,0.183,110184.0,0.2762,1,0,0,0,0,63690.0,https://www.mubawab-media.com/ad/8/230/519F/h/5_81184928.avif
20,0.0175,36.8,10.1,191.0,0.5,0.183,110184.0,0.2762,1,0,0,0,0,63030.0,https://www.mubawab-media.com/ad/8/230/516F/h/4_81184911.avif
20,0.0175,36.819,10.2358,219.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,72270.0,nan
20,0.0175,36.819,10.2358,222.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,73260.0,nan
4,0.0562,36.819,10.2358,1918.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,479500.0,nan
16,0.0915,36.819,10.2358,850.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,1440000.0,nan
16,0.0915,36.819,10.2358,500.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,425000.0,nan
16,0.0915,36.4561,10.7376,1030.0,0.5,0.4552,154974.0,0.3128,4,0,0,0,0,185400.0,https://www.mubawab-media.com/ad/7/880/126F/h/WhatsApp%20Image%202024-05-06%20at%201.24.42%20PM_80614354.avif
4,0.0826,36.819,10.2358,600.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,525000.0,nan
20,0.0789,36.819,10.2358,1000.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,80000.0,nan
23,0.1034,36.8,10.1,360.0,0.5,0.2194,110184.0,0.3124,4,0,0,0,0,187200.0,https://www.mubawab-media.com/ad/8/195/094F/h/thumb_1137535_property_xlarge_80814749.avif
16,0.0915,36.4561,10.7376,310.0,0.5,0.4552,154974.0,0.2754,4,0,0,0,0,186000.0,https://www.mubawab-media.com/ad/8/244/086F/h/edefd634-b492-4842-84c8-0f03a09ad9ce_81323427.avif
16,0.0915,36.4561,10.7376,500.0,0.5,0.4552,154974.0,0.3144,1,0,0,0,0,57500.0,https://www.mubawab-media.com/ad/8/232/926F/h/WhatsApp%20Image%202025-09-17%20at%2013.20.39%281%29_81210613.avif
24,0.1687,36.819,10.2358,350000.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,9000000.0,https://www.mubawab-media.com/ad/8/243/993F/h/thumb_1192833_property_large_81322517.avif
20,0.0862,36.8,10.1,630.0,0.5,0.2413,110184.0,0.2762,4,0,0,0,0,380000.0,https://www.mubawab-media.com/ad/8/228/236F/h/20250930_140100_81158708.avif
3,0.0826,36.819,10.2358,243.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,280000.0,nan
16,0.0915,36.4561,10.7376,240.0,0.5,0.4552,154974.0,0.2738,4,0,0,0,0,40000.0,https://www.mubawab-media.com/ad/8/243/869F/h/WhatsApp%20Image%202025-10-23%20at%2010.46.01%20%281%29_81321337.avif
16,0.1268,36.8,10.1,1000.0,0.5,0.1505,110184.0,0.3073,4,0,0,0,0,250000.0,https://www.mubawab-media.com/ad/8/239/151F/h/IMG20251019164429_81273813.avif
23,0.3826,36.819,10.2358,714.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,2510000.0,nan
3,0.2128,36.819,10.2358,219.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,245000.0,nan
16,0.226,36.4561,10.7376,292.0,0.5,0.4454,154974.0,0.2706,1,0,0,0,0,365000.0,https://www.mubawab-media.com/ad/8/230/316F/h/photo_52b21145-975c-4b53-9727-86a85978d0d3_81182953.avif
1,0.0871,36.8665,10.1647,558.0,0.5,0.2426,43985.0,0.2778,1,0,0,0,0,474300.0,https://www.mubawab-media.com/ad/8/199/595F/h/gallery_80857823.avif
1,0.3067,36.819,10.2358,2200.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,2640000.0,nan
4,0.2943,36.819,10.2358,9695.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,1939000.0,nan
4,0.1139,37.2744,9.8739,7186.0,0.5,0.4278,61540.22,0.318,4,0,0,0,0,300000.0,https://www.mubawab-media.com/ad/8/243/563F/h/321959324_556342932777287_5601310464638091264_n_81318029.avif
23,0.3826,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,890000.0,nan
4,0.0628,36.819,10.2358,855.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,75000.0,nan
16,0.0915,36.819,10.2358,604.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,845600.0,nan
23,0.3826,36.819,10.2358,150.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,375000.0,nan
1,0.1223,36.819,10.2358,499.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,340000.0,nan
24,0.1268,36.819,10.2358,60000.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,10101000.0,nan
20,0.1135,36.8,10.1,1920.0,0.5,0.1536,110184.0,0.3144,1,0,0,0,0,190000.0,https://www.mubawab-media.com/ad/8/239/065F/h/20240424_164856_81273057.avif
16,0.0915,36.4561,10.7376,297.0,0.5,0.4552,154974.0,0.2734,1,0,0,0,0,237600.0,https://www.mubawab-media.com/ad/8/242/937F/h/502586407_122138726372629174_9023201759940749548_n_81311219.avif
16,0.0915,36.4561,10.7376,500.0,0.5,0.4552,154974.0,0.3172,3,0,0,0,0,200000.0,https://www.mubawab-media.com/ad/8/242/860F/h/https___bee.beeimmobilier.com_media_cache_resolve_watermark_filters_upload_biens_image-0-66977c46cadfe2.81719405_81310647.avif
16,0.226,36.4561,10.7376,220.0,0.5,0.4454,154974.0,0.2778,1,0,0,0,0,660000.0,https://www.mubawab-media.com/ad/8/146/360F/h/gallery_80311390.avif
16,0.0915,36.4561,10.7376,900.0,0.5,0.4552,154974.0,0.3184,4,0,0,0,0,945000.0,https://www.mubawab-media.com/ad/8/242/824F/h/WhatsApp%20Image%202025-10-28%20%C3%A0%2015.06.57_2cb39953_81310245.avif
16,0.0915,36.819,10.2358,607.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,577000.0,nan
23,0.3826,36.819,10.2358,290.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,270000.0,nan
1,0.3078,36.819,10.2358,2132.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,2878000.0,nan
1,0.147,36.819,10.2358,100000.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,5000000.0,nan
16,0.226,36.819,10.2358,2504.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,3520000.0,nan
16,0.0485,36.8,10.1,144.0,0.5,0.2426,110184.0,0.3128,4,0,0,0,0,50000.0,https://www.mubawab-media.com/ad/8/242/261F/h/9ff629e4-96ad-40ce-bfaa-49f459d3c105_81304932.avif
16,0.226,36.4561,10.7376,574.0,0.5,0.4454,154974.0,0.3184,1,0,0,0,0,750000.0,https://www.mubawab-media.com/ad/8/036/376F/h/thumb_951125_property_big_79221309.avif
16,0.0915,36.4561,10.7376,1000.0,0.5,0.4552,154974.0,0.275,4,0,0,0,0,100000.0,https://www.mubawab-media.com/ad/8/224/412F/h/thumb_1172507_property_xlarge_81118054.avif
2,0.1885,36.7256,9.1817,123.0,0.5,0.3114,144747.28,0.3112,3,0,0,0,0,170000.0,https://www.mubawab-media.com/ad/8/242/120F/h/473219109_3939024586356339_5540999853301307109_n_81303425.avif
8,0.1268,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,35000.0,nan
23,1.0,36.819,10.2358,2188.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,17500000.0,https://www.mubawab-media.com/ad/8/041/011F/h/IMG_6482_79268041.avif
4,0.0628,36.819,10.2358,145.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,87000.0,nan
23,0.3826,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,890000.0,nan
3,0.2128,36.819,10.2358,376.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,500000.0,nan
3,0.2128,36.819,10.2358,521.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,521000.0,nan
3,0.1612,36.8,10.1,427.0,0.5,0.2195,110184.0,0.3184,4,0,0,0,0,320000.0,https://www.mubawab-media.com/ad/8/241/495F/h/Terrain%20Boumhel%20Bougarnine%2014_81300975.avif
3,0.2128,36.819,10.2358,515.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,515000.0,nan
16,0.0187,36.819,10.2358,10000.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,650000.0,nan
16,0.0915,36.819,10.2358,472.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,95000.0,nan
23,0.3826,36.819,10.2358,5585.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,3351000.0,nan
20,0.2524,36.819,10.2358,100.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,95000.0,nan
23,0.3826,36.8769,10.3247,760.0,0.5,0.8015,2562.03,0.2714,1,0,0,0,0,1560000.0,https://www.mubawab-media.com/ad/8/241/476F/h/thumb_1146125_property_xlarge_81297165.avif
13,0.1268,36.8,10.1,287.0,0.5,0.2649,110184.0,0.3196,2,0,0,0,0,250000.0,https://www.mubawab-media.com/ad/8/241/138F/h/592979_20250811_163801_81293952.avif
23,0.3826,36.819,10.2358,4000.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,10200000.0,https://www.mubawab-media.com/ad/8/241/043F/h/thumb_1192378_property_large_81293096.avif
20,0.1122,36.819,10.2358,530.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,299000.0,nan
20,0.2072,36.819,10.2358,454.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,540000.0,nan
16,0.0915,36.819,10.2358,2880.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,489600.0,nan
16,0.0385,36.8,10.1,683.0,0.5,0.2237,110184.0,0.2742,4,0,0,0,0,136000.0,https://www.mubawab-media.com/ad/8/240/689F/h/FB_IMG_1761126044550_81289808.avif
16,0.0485,36.819,10.2358,180.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,60000.0,nan
20,0.424,36.819,10.2358,684.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,1751000.0,nan
16,0.1466,36.819,10.2358,260.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,208000.0,nan
23,0.4928,36.819,10.2358,450.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,89900.0,nan
16,0.0915,36.819,10.2358,400.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,76000.0,nan
13,0.1268,36.8,10.1,150.0,0.5,0.2649,110184.0,0.275,2,0,0,0,0,50000.0,https://www.mubawab-media.com/ad/8/240/025F/h/Messenger_creation_8C108FCE-9D45-43FB-946E-AB824EFEC8DF_81282948.avif
1,0.1091,36.8,10.1,2000.0,0.5,0.1516,110184.0,0.2706,1,0,0,0,0,280000.0,https://www.mubawab-media.com/ad/8/239/957F/h/Terrain_81282247.avif
3,0.2022,36.819,10.2358,530.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,636000.0,nan
23,0.5149,36.819,10.2358,307.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,909000.0,nan
14,0.0606,36.819,10.2358,1493.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,70000.0,nan
16,0.0485,36.8,10.1,430.0,0.5,0.2426,110184.0,0.3196,4,0,0,0,0,125000.0,https://www.mubawab-media.com/ad/7/995/823F/h/Sans%20titre3_78815880.avif
1,0.1223,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,309900.0,nan
16,0.0485,36.8,10.1,242.0,0.5,0.2426,110184.0,0.2806,4,0,0,0,0,80000.0,https://www.mubawab-media.com/ad/8/003/651F/h/Sans%20titre5_78897408.avif
16,0.0915,36.819,10.2358,346.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,190300.0,nan
1,0.3078,36.8665,10.1647,280.0,0.5,0.5305,43985.0,0.3132,2,0,0,0,0,620000.0,https://www.mubawab-media.com/ad/8/238/511F/h/thumb_1187930_property_xlarge_81267352.avif
1,0.1223,36.8665,10.1647,500.0,0.5,0.247,43985.0,0.2766,4,0,0,0,0,125000.0,https://www.mubawab-media.com/ad/8/183/746F/h/1_80707624.avif
16,0.0915,36.4561,10.7376,400.0,0.5,0.4552,154974.0,0.2742,4,0,0,0,0,70000.0,https://www.mubawab-media.com/ad/8/238/244F/h/WhatsApp%20Image%202025-03-05%20at%2011.20.52%20%281%29_81264445.avif
20,0.0726,36.819,10.2358,130000.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,700000.0,https://www.mubawab-media.com/ad/8/173/648F/h/20250704_114356_80598062.avif
20,0.2072,36.819,10.2358,409.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,350000.0,nan
16,0.0915,36.819,10.2358,250.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,70000.0,nan
17,0.0849,36.819,10.2358,720.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,623500.0,nan
16,0.0485,36.8,10.1,430.0,0.5,0.2426,110184.0,0.2714,4,0,0,0,0,120000.0,https://www.mubawab-media.com/ad/8/234/898F/h/1000007821_81255709.avif
17,0.0628,36.819,10.2358,780.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,100000.0,nan
20,0.0726,35.8245,10.6346,20000.0,0.5,0.1512,150620.48,0.2818,4,0,0,0,0,144200.0,https://www.mubawab-media.com/ad/8/177/653F/h/b801d7b1-b9f2-47fc-9b61-b26e23110994_80639243.avif
20,0.1122,35.8245,10.6346,565.0,0.5,0.2902,150620.48,0.3156,3,0,0,0,0,262650.0,https://www.mubawab-media.com/ad/8/228/383F/h/d918268e-2f2d-44d0-bfc9-d2370f7a2e03_81159654.avif
16,0.0485,36.8,10.1,1500.0,0.5,0.2426,110184.0,0.3148,1,0,0,0,0,1500000.0,https://www.mubawab-media.com/ad/8/236/709F/h/WhatsApp%20Image%202025-10-10%20at%2014.43.35_81248890.avif
16,0.0915,36.819,10.2358,263.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,197000.0,nan
16,0.0915,36.4561,10.7376,1000.0,0.5,0.4552,154974.0,0.2718,4,0,0,0,0,250000.0,https://www.mubawab-media.com/ad/7/938/791F/h/6d3b7b78-db3a-4ff9-9e55-c0a7e48a882f_77244036.avif
23,0.3826,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,240000.0,nan
13,0.139,36.819,10.2358,342.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,315000.0,nan
16,0.1466,36.819,10.2358,492.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,425000.0,nan
20,0.2807,36.819,10.2358,495.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,545000.0,nan
16,0.226,36.819,10.2358,207.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,310000.0,nan
16,0.226,36.4561,10.7376,1040.0,0.5,0.4454,154974.0,0.3172,4,0,0,0,0,280000.0,https://www.mubawab-media.com/ad/7/943/634F/h/thumb_851079_property_large_77601517.avif
23,0.3826,36.8769,10.3247,567.0,0.5,0.8015,2562.03,0.2856,1,0,0,0,0,1300000.0,https://www.mubawab-media.com/ad/8/114/087F/h/thumb_1057353_property_large_79985059.avif
1,0.147,36.8665,10.1647,2700.0,0.5,0.1543,43985.0,0.3152,1,0,0,0,0,200000.0,https://www.mubawab-media.com/ad/8/159/020F/h/1749640391400_80449198.avif
1,0.3067,36.899,10.2358,4400.0,0.5,0.4235,43985.0,0.3164,1,0,0,0,0,4160000.0,https://www.mubawab-media.com/ad/8/084/579F/h/1738308015845_79697488.avif
16,0.0485,36.819,10.2358,190.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,32300.0,nan
16,0.0915,36.4561,10.7376,357.0,0.5,0.4552,154974.0,0.3152,4,0,0,0,0,107000.0,https://www.mubawab-media.com/ad/8/235/386F/h/WhatsApp%20Image%202025-08-27%20at%2000.40.43_81235181.avif
20,0.0,36.8,10.1,294.0,0.5,0.1695,110184.0,0.2795,4,0,0,0,0,26000.0,https://www.mubawab-media.com/ad/8/235/359F/h/WhatsApp%20Image%202025-09-15%20at%2001.39.09%20-%20Copie_81234938.avif
7,0.076,36.819,10.2358,384.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,220000.0,nan
3,0.058,36.819,10.2358,308.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,154000.0,nan
13,0.1704,36.819,10.2358,48000.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,419000.0,nan
1,0.3078,36.819,10.2358,634.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,585000.0,nan
16,0.0485,36.8,10.1,470.0,0.5,0.2426,110184.0,0.3132,4,0,0,0,0,150000.0,https://www.mubawab-media.com/ad/7/187/072F/h/207156015_335825008020617_3288656846160708161_n_9486309.avif
16,0.226,36.4561,10.7376,687.0,0.5,0.4454,154974.0,0.2778,4,0,0,0,0,680000.0,https://www.mubawab-media.com/ad/8/214/086F/h/gallery_81006528.avif
16,0.0915,36.819,10.2358,205.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,153750.0,nan
23,0.2657,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,635000.0,nan
3,0.2022,36.819,10.2358,530.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,636000.0,nan
11,0.3826,36.819,10.2358,90000.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,740000.0,https://www.mubawab-media.com/ad/8/233/120F/h/1000004121_81212455.avif
3,0.2022,36.819,10.2358,382.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,185000.0,nan
16,0.0915,36.819,10.2358,150.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,40000.0,nan
1,0.1223,36.819,10.2358,300.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,120000.0,nan
3,0.1268,36.819,10.2358,440.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,616000.0,nan
12,0.0586,36.8,10.1,227.0,0.5,0.1695,110184.0,0.318,3,0,0,0,0,85000.0,https://www.mubawab-media.com/ad/8/233/484F/h/Capture2_81215928.avif
1,0.1223,36.8665,10.1647,470.0,0.5,0.247,43985.0,0.2714,4,0,0,0,0,84600.0,https://www.mubawab-media.com/ad/8/233/472F/h/IMG_2121_81215766.avif
15,0.3197,35.7643,10.8113,243.0,0.5,0.3655,134734.0,0.3286,1,0,0,0,0,2800000.0,https://www.mubawab-media.com/ad/8/233/438F/h/arth_falaise.pdf%20%281%29%20%281%29_81215404.avif
16,0.0915,36.819,10.2358,900.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,225000.0,nan
1,0.3067,36.819,10.2358,350.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,400000.0,nan
1,0.1223,36.819,10.2358,280.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,220000.0,nan
17,0.0408,36.819,10.2358,640.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,19000.0,nan
3,0.058,36.819,10.2358,1500.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,90000.0,nan
16,0.0915,36.819,10.2358,482.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,144000.0,nan
20,0.1268,36.819,10.2358,372.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,167000.0,nan
16,0.1268,36.8,10.1,410.0,0.5,0.1516,110184.0,0.2742,4,0,0,0,0,266500.0,https://www.mubawab-media.com/ad/8/223/517F/h/thumb_1132934_property_big_81107773.avif
16,0.226,36.4561,10.7376,317.0,0.5,0.4454,154974.0,0.2754,4,0,0,0,0,380000.0,https://www.mubawab-media.com/ad/8/161/833F/h/thumb_1153564_property_big_80953055.avif
1,0.3067,36.899,10.2358,1035.0,0.5,0.4235,43985.0,0.3293,4,0,0,0,0,550000.0,https://www.mubawab-media.com/ad/8/147/521F/h/513495738_1090115519729955_3192457922830878982_n_80697359.avif
20,0.0717,36.819,10.2358,1431.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,200000.0,nan
1,0.1223,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,369000.0,nan
16,0.0385,36.819,10.2358,144.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,72000.0,nan
16,0.0385,36.819,10.2358,253.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,150000.0,nan
1,0.0871,36.819,10.2358,996.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,650000.0,nan
20,0.1444,36.819,10.2358,606.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,600000.0,nan
20,0.1122,35.8245,10.6346,417.0,0.5,0.2902,150620.48,0.2802,4,0,0,0,0,260000.0,https://www.mubawab-media.com/ad/8/227/148F/h/20250930_162026_81146335.avif
20,0.1135,36.8,10.1,70000.0,0.5,0.1536,110184.0,0.3128,4,0,0,0,0,800000.0,https://www.mubawab-media.com/ad/8/229/623F/h/20251002_142421_81172689.avif
20,0.1135,36.8,10.1,11000.0,0.5,0.1536,110184.0,0.3136,3,0,0,0,0,250000.0,https://www.mubawab-media.com/ad/8/229/858F/h/20251002_153426_81175238.avif
20,0.0717,36.8,10.1,317.0,0.5,0.1527,110184.0,0.2802,2,0,0,0,0,158500.0,https://www.mubawab-media.com/ad/8/222/750F/h/gallery_81099236.avif
20,0.0717,36.8,10.1,333.0,0.5,0.1527,110184.0,0.2802,1,0,0,0,0,160000.0,https://www.mubawab-media.com/ad/8/092/845F/h/gallery_79777324.avif
20,0.0717,36.819,10.2358,249.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,162000.0,nan
20,0.0717,36.819,10.2358,301.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,195000.0,nan
20,0.0717,36.819,10.2358,396.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,217800.0,nan
20,0.0717,36.819,10.2358,555.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,333000.0,nan
20,0.0717,36.819,10.2358,555.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,249750.0,nan
20,0.0717,36.819,10.2358,434.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,195300.0,nan
23,0.3826,36.819,10.2358,722.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,2382600.0,nan
16,0.0915,36.819,10.2358,361.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,375000.0,nan
16,0.0915,36.819,10.2358,270.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,108000.0,nan
3,0.3098,36.7533,10.2283,30000.0,0.5,0.1826,114262.5,0.3156,4,0,0,0,0,1000000.0,https://www.mubawab-media.com/ad/8/231/375F/h/5622548d-9d60-4a6d-88a2-d88280b827a7%281%29_GF_81194101.avif
16,0.3826,36.8,10.1,6000.0,0.5,0.2078,110184.0,0.2758,3,0,0,0,0,370000.0,https://www.mubawab-media.com/ad/8/231/372F/h/thumb_659803_property_large_81194050.avif
16,0.0915,36.4561,10.7376,2863.0,0.5,0.4552,154974.0,0.316,2,0,0,0,0,646640.0,https://www.mubawab-media.com/ad/8/080/580F/h/PlanLotissements_v2_79991951.avif
16,0.0915,36.4561,10.7376,200.0,0.5,0.4552,154974.0,0.2758,4,0,0,0,0,150000.0,https://www.mubawab-media.com/ad/8/230/703F/h/7eb16e4b-d88d-4553-977a-2bc097b67e5b_81186924.avif
1,0.1091,36.819,10.2358,1000.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,79800.0,nan
