gouvernorat_enc,ville_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,prix,image_url,type_bien,type_transaction,has_ascenseur,has_meuble,has_terrasse,has_piscine,has_vue_mer,has_garage,has_securite,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_porte_blindee,has_concierge,has_jardin,has_standing,has_vue_montagne,has_cheminee
23.0,0.7037,36.819,10.1658,110.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.3407,4.0,0.0,2300.0,https://www.mubawab-media.com/ad/8/294/157F/h/thumb_1267864_property_xlarge_81865870.avif,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.0,0.8148,36.8769,10.3247,110.0,5.0,4.0,0.5,0.8015,2.0,2562.03,0.3371,4.0,0.0,6500.0,https://www.mubawab-media.com/ad/8/292/176F/h/image_1_81844949.avif,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0
23.0,0.8148,36.8769,10.3247,120.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.2782,4.0,0.0,1400.0,https://www.mubawab-media.com/ad/8/296/709F/h/thumb_1270521_property_xlarge_81896179.avif,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0
23.0,0.8148,36.819,10.2358,100.0,3.0,2.0,0.5,0.517,2.0,43985.0,0.3168,3.0,0.0,2000.0,,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
23.0,0.8148,36.8769,10.3247,110.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3096,4.0,0.0,1250.0,https://www.mubawab-media.com/ad/8/301/442F/h/6fe3f196-9838-4967-9d4b-869978460d5e_WhatsApp%20Image%202026-02-10%20at%203.49.08%20PM%20%282%29_81947245.avif,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
23.0,0.7037,36.819,10.1658,100.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.3367,4.0,0.0,2000.0,https://www.mubawab-media.com/ad/8/301/437F/h/WhatsApp%20Image%202026-02-09%20at%201.22.10%20PM_81947162.avif,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
20.0,0.3333,36.8,10.1,74.0,3.0,2.0,0.5,0.3807,2.0,110184.0,0.2746,4.0,0.0,850.0,https://www.mubawab-media.com/ad/8/301/396F/h/1-WhatsApp%20Image%202026-02-10%20at%2010.35.48%20%281%29_81946773.avif,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0
23.0,0.7037,36.819,10.1658,130.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.3383,4.0,0.0,2000.0,https://www.mubawab-media.com/ad/8/275/030F/h/1_81661362.avif,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
23.0,0.8148,36.8769,10.3247,110.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.2754,4.0,0.0,900.0,https://www.mubawab-media.com/ad/8/294/046F/h/WhatsApp%20Image%202026-01-29%20at%2013.09.51%20%287%29_81864515.avif,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23.0,0.8148,36.8769,10.3247,160.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3396,4.0,0.0,3800.0,https://www.mubawab-media.com/ad/8/285/538F/h/1_81775805.avif,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
23.0,0.7037,36.819,10.1658,75.0,2.0,1.0,0.5,0.5524,2.0,2562.03,0.3407,4.0,0.0,1800.0,https://www.mubawab-media.com/ad/8/118/534F/h/1_80032512.avif,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0
23.0,0.8148,36.8769,10.3247,66.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.316,4.0,0.0,900.0,https://www.mubawab-media.com/ad/8/301/391F/h/IMG_7015_81946716.avif,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
23.0,0.8148,36.8769,10.3247,50.0,1.0,1.0,0.5,0.8015,2.0,2562.03,0.3156,4.0,0.0,700.0,https://www.mubawab-media.com/ad/8/301/389F/h/IMG_7042_81946704.avif,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,0.3704,36.899,10.2358,70.0,2.0,1.0,0.5,0.4235,2.0,43985.0,0.2722,4.0,0.0,1000.0,https://www.mubawab-media.com/ad/7/565/802F/h/17dcc31f-08b7-4d70-86c5-91a5ceebf118_81613649.avif,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
23.0,0.8148,36.8769,10.3247,50.0,1.0,1.0,0.5,0.8015,2.0,2562.03,0.3156,4.0,0.0,1200.0,https://www.mubawab-media.com/ad/8/301/387F/h/IMG_7023_81946687.avif,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
23.0,0.7037,36.819,10.1658,74.0,2.0,1.0,0.5,0.5524,2.0,2562.03,0.3505,4.0,0.0,1750.0,https://www.mubawab-media.com/ad/8/277/083F/h/16117697-d98f-40d6-b6dd-1e70f04262c1_81946681.avif,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0
23.0,0.7037,36.819,10.1658,110.0,4.0,3.0,0.5,0.5524,2.0,2562.03,0.3438,4.0,0.0,3000.0,https://www.mubawab-media.com/ad/8/301/382F/h/WhatsApp%20Image%202026-02-10%20at%2016.15.33%20%281%29_81946647.avif,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0
20.0,0.4259,36.8,10.1,60.0,2.0,1.0,0.5,0.334,2.0,110184.0,0.275,4.0,0.0,450.0,https://www.mubawab-media.com/ad/8/296/342F/h/Copie%20de%20Copie%20de%20Visuel%20Agences%20Sousse%20Corniche%20-%202026-02-02T182839.487_81892261.avif,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
23.0,0.7037,36.819,10.1658,120.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.3507,4.0,0.0,2200.0,https://www.mubawab-media.com/ad/7/547/047F/h/092ed173-2c29-42f5-9ef3-2d79b5a285ff_81943083.avif,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0
23.0,0.7037,36.819,10.1658,160.0,4.0,3.0,0.5,0.5524,2.0,2562.03,0.3253,4.0,0.0,2800.0,https://www.mubawab-media.com/ad/8/268/941F/h/5626415f-acd8-4072-8a40-1f52c7edfe43_81872380.avif,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1.0,0.3704,36.899,10.2358,38.0,1.0,1.0,0.5,0.4235,2.0,43985.0,0.3041,4.0,0.0,900.0,https://www.mubawab-media.com/ad/8/291/833F/h/1_81841579.avif,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0
1.0,0.3704,36.899,10.2358,130.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.273,4.0,0.0,1650.0,https://www.mubawab-media.com/ad/8/281/485F/h/d9b95621-03eb-4600-80c0-bcf8878f2bed_39784045-d63a-4299-aed2-8916cdd9b777_81736454.avif,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1.0,0.3704,36.899,10.2358,65.0,2.0,1.0,0.5,0.4235,2.0,43985.0,0.3511,4.0,0.0,1300.0,https://www.mubawab-media.com/ad/8/276/534F/h/4c09b71a-7197-40c4-9be6-f12deec1cca3_WhatsApp%20Image%202025-12-22%20at%2014.19.12%20%284%29_81678291.avif,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1.0,0.3704,36.899,10.2358,60.0,2.0,1.0,0.5,0.4235,2.0,43985.0,0.3116,4.0,0.0,1100.0,https://www.mubawab-media.com/ad/8/295/274F/h/0a2e4a87-6ecc-4911-a911-2ea0fb1e125d_b448739d-6ebb-48de-9526-b400e8992a9d_81880502.avif,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1.0,0.3704,36.899,10.2358,100.0,3.0,2.0,0.5,0.4235,2.0,43985.0,0.3116,4.0,0.0,1400.0,https://www.mubawab-media.com/ad/8/295/307F/h/fff9f4c6-3772-4254-b8bd-4e21b74c5fba_719a9472-a832-495d-89e4-2eaf26ffc2cc_81880919.avif,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1.0,0.3704,36.899,10.2358,50.0,2.0,1.0,0.5,0.4235,2.0,43985.0,0.3807,4.0,0.0,1400.0,https://www.mubawab-media.com/ad/8/154/609F/h/WhatsApp%20Image%202025-06-02%20at%2013.16.12%20%2817%29_80403572.avif,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0
20.0,0.3333,36.8,10.1,60.0,2.0,1.0,0.5,0.3807,2.0,110184.0,0.3148,4.0,0.0,750.0,https://www.mubawab-media.com/ad/8/301/372F/h/04340dc9-29da-4bf8-a005-7bd9aa3ff0a5_81946602.avif,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23.0,0.7037,36.819,10.1658,200.0,4.0,3.0,0.5,0.5524,2.0,2562.03,0.3419,4.0,0.0,3300.0,https://www.mubawab-media.com/ad/8/297/880F/h/WhatsApp%20Image%202026-02-04%20at%2014.27.17%20%281%29_81908469.avif,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0
20.0,0.3333,35.8604,10.5953,97.0,1.0,2.0,0.5,0.3642,2.0,150620.48,0.3253,4.0,0.0,900.0,https://www.mubawab-media.com/ad/8/263/780F/h/WhatsApp%20Image%202025-12-01%20at%2015.29.33%20%281%29%20-%20Copie_81537064.avif,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
23.0,0.8148,36.8769,10.3247,120.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3462,4.0,0.0,1600.0,https://www.mubawab-media.com/ad/8/286/143F/h/132436588_3688785944515145_3220035359450459423_n_81781706.avif,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0
20.0,0.3333,36.8,10.1,130.0,4.0,3.0,0.5,0.3272,2.0,110184.0,0.2762,4.0,0.0,1200.0,https://www.mubawab-media.com/ad/8/285/480F/h/thumb_1238166_property_large_81775131.avif,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,0.7037,36.819,10.1658,155.0,5.0,4.0,0.5,0.5524,2.0,2562.03,0.3367,4.0,0.0,2100.0,https://www.mubawab-media.com/ad/8/270/162F/h/thumb_1224558_property_large_81610326.avif,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0
1.0,0.3889,36.8665,10.1647,90.0,5.0,3.0,0.5,0.5305,2.0,43985.0,0.3354,4.0,0.0,650.0,https://www.mubawab-media.com/ad/8/301/158F/h/resize-image%20%285%29_81944375.avif,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,0.8148,36.8769,10.3247,80.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.2714,4.0,0.0,1300.0,https://www.mubawab-media.com/ad/8/301/132F/h/motion_photo_4883507240216717329_81944079.avif,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
16.0,0.3611,36.4561,10.7376,100.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.275,4.0,0.0,1500.0,https://www.mubawab-media.com/ad/8/269/528F/h/348d679b-e643-4592-a09b-7e0bbb10f643_81603922.avif,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23.0,0.8148,36.8769,10.3247,167.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3176,4.0,0.0,1300.0,https://www.mubawab-media.com/ad/8/301/084F/h/GbQ3xexocmB6kQsN-thumb_81943606.avif,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0
1.0,0.3889,36.8665,10.1647,130.0,3.0,2.0,0.5,0.5305,2.0,43985.0,0.309,4.0,0.0,1230.0,https://www.mubawab-media.com/ad/8/273/633F/h/2_81647368.avif,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0
23.0,0.7037,36.819,10.1658,70.0,2.0,1.0,0.5,0.5524,2.0,2562.03,0.3124,4.0,0.0,2200.0,https://www.mubawab-media.com/ad/8/301/070F/h/ter.50%20%282%29_81943485.avif,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0
20.0,0.3333,36.8,10.1,110.0,3.0,2.0,0.5,0.3807,2.0,110184.0,0.312,4.0,0.0,950.0,https://www.mubawab-media.com/ad/8/301/032F/h/628100361_1195416155907190_811353712242360724_n_81943072.avif,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
20.0,0.2593,36.8,10.1,60.0,2.0,1.0,0.5,0.2413,2.0,110184.0,0.2706,4.0,0.0,500.0,https://www.mubawab-media.com/ad/8/167/077F/h/WhatsApp%20Image%202026-01-26%20at%2018.55.27%20%286%29_81879274.avif,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0
20.0,0.2593,36.8,10.1,95.0,3.0,2.0,0.5,0.2413,2.0,110184.0,0.2754,4.0,0.0,650.0,https://www.mubawab-media.com/ad/8/285/350F/h/salon%203_81773635.avif,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
20.0,0.2593,36.8,10.1,100.0,3.0,2.0,0.5,0.2413,2.0,110184.0,0.3206,4.0,0.0,850.0,https://www.mubawab-media.com/ad/8/250/131F/h/WhatsApp%20Image%202025-05-19%20at%2008.16.31_81387275.avif,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
20.0,0.2593,36.8,10.1,40.0,1.0,1.0,0.5,0.2413,2.0,110184.0,0.275,4.0,0.0,750.0,https://www.mubawab-media.com/ad/8/213/260F/h/WhatsApp%20Image%202026-01-24%20at%2009.53.52%20%287%29_81841376.avif,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0
23.0,0.8148,36.8769,10.3247,110.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.3148,4.0,0.0,1100.0,https://www.mubawab-media.com/ad/8/301/012F/h/thumb_1276296_property_large_81942818.avif,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16.0,0.3611,36.4561,10.7376,110.0,4.0,1.0,0.5,0.4552,2.0,154974.0,0.2814,4.0,0.0,1100.0,https://www.mubawab-media.com/ad/8/277/052F/h/1_81683893.avif,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0
23.0,0.7037,36.819,10.1658,50.0,2.0,1.0,0.5,0.5524,2.0,2562.03,0.3407,4.0,0.0,1500.0,https://www.mubawab-media.com/ad/8/300/982F/h/thumb_1276187_property_large_81942472.avif,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
16.0,0.3611,36.4561,10.7376,110.0,3.0,1.0,0.5,0.4552,2.0,154974.0,0.3431,4.0,0.0,1300.0,https://www.mubawab-media.com/ad/8/016/360F/h/2_81453908.avif,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0
23.0,0.7037,36.819,10.1658,155.0,5.0,3.0,0.5,0.5524,2.0,2562.03,0.3399,4.0,0.0,3000.0,https://www.mubawab-media.com/ad/8/287/450F/h/01_81942361.avif,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23.0,0.8148,36.8769,10.3247,120.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3395,4.0,0.0,1800.0,https://www.mubawab-media.com/ad/8/300/961F/h/thumb_1275863_property_xlarge_81942376.avif,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0
16.0,0.3611,36.4561,10.7376,50.0,4.0,1.0,0.5,0.4552,2.0,154974.0,0.2802,4.0,0.0,1500.0,https://www.mubawab-media.com/ad/8/300/958F/h/IMG_20260210_145316_81942313.avif,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
23.0,0.7037,36.819,10.1658,60.0,3.0,1.0,0.5,0.5524,2.0,2562.03,0.3406,4.0,0.0,1700.0,https://www.mubawab-media.com/ad/8/300/956F/h/WhatsApp%20Image%202026-02-10%20at%202.34.01%20PM%20%281%29_81942269.avif,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0
16.0,0.3611,36.4561,10.7376,85.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.2738,4.0,0.0,1500.0,https://www.mubawab-media.com/ad/8/277/523F/h/index_81689356.avif,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0
23.0,0.8148,36.8769,10.3247,200.0,8.0,3.0,0.5,0.8015,2.0,2562.03,0.3255,4.0,0.0,1600.0,https://www.mubawab-media.com/ad/8/300/945F/h/WhatsApp%20Image%202026-02-09%20at%202.06.25%20PM_81942067.avif,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
16.0,0.3611,36.4561,10.7376,120.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.3204,4.0,0.0,1300.0,https://www.mubawab-media.com/ad/8/300/923F/h/1770719036sanstitre201_81942057.avif,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0
23.0,0.8148,36.8769,10.3247,150.0,7.0,3.0,0.5,0.8015,2.0,2562.03,0.3291,4.0,0.0,1550.0,https://www.mubawab-media.com/ad/8/300/933F/h/Gemini_Generated_Image_cjk9v0cjk9v0cjk9_81941972.avif,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0
15.0,0.2037,35.7643,10.8113,60.0,3.0,2.0,0.5,0.3655,2.0,134734.0,0.2706,4.0,0.0,850.0,https://www.mubawab-media.com/ad/8/283/976F/h/gallery_81759566.avif,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.3704,36.899,10.2358,65.0,2.0,1.0,0.5,0.4235,2.0,43985.0,0.2718,4.0,0.0,1000.0,https://www.mubawab-media.com/ad/8/300/909F/h/WhatsApp%20Image%202026-02-10%20at%202.13.16%20PM%20%281%29_81941748.avif,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
23.0,0.7037,36.819,10.1658,110.0,5.0,2.0,0.5,0.5524,2.0,2562.03,0.3253,4.0,0.0,1500.0,https://www.mubawab-media.com/ad/8/300/884F/h/WhatsApp%20Image%202026-02-09%20at%2010.50.52%20PM_81941509.avif,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0
23.0,0.8148,36.8769,10.3247,90.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2718,4.0,0.0,1300.0,https://www.mubawab-media.com/ad/8/300/863F/h/WhatsApp%20Image%202026-02-08%20at%201.49.05%20PM_81941295.avif,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
23.0,0.7037,36.819,10.1658,120.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.2718,4.0,0.0,2200.0,https://www.mubawab-media.com/ad/8/300/831F/h/WhatsApp%20Image%202026-02-07%20at%2011.13.22%20PM_81941003.avif,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0
23.0,0.7037,36.819,10.1658,150.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.3367,4.0,0.0,2500.0,https://www.mubawab-media.com/ad/8/247/399F/h/1000056742_81359642.avif,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0
23.0,0.7037,36.819,10.1658,65.0,2.0,1.0,0.5,0.5524,2.0,2562.03,0.3683,4.0,0.0,2300.0,https://www.mubawab-media.com/ad/8/251/968F/h/thumb_1205698_property_large_81405255.avif,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0
23.0,0.8148,36.8769,10.3247,170.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3084,4.0,0.0,3200.0,https://www.mubawab-media.com/ad/8/253/888F/h/thumb_1208321_property_large_81425249.avif,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0
23.0,0.8148,36.8769,10.3247,100.0,2.0,3.0,0.5,0.8015,2.0,2562.03,0.3108,4.0,0.0,2250.0,https://www.mubawab-media.com/ad/8/106/478F/h/thumb_1034017_property_large_79909408.avif,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
23.0,0.7037,36.819,10.1658,160.0,4.0,3.0,0.5,0.5524,2.0,2562.03,0.2726,4.0,0.0,2600.0,https://www.mubawab-media.com/ad/8/255/509F/h/thumb_1210911_property_large_81441926.avif,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0
23.0,0.8148,36.8769,10.3247,65.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.3342,4.0,0.0,1200.0,https://www.mubawab-media.com/ad/8/281/215F/h/1000064263_81733977.avif,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0
20.0,0.3333,35.8604,10.5953,120.0,5.0,4.0,0.5,0.3642,2.0,150620.48,0.2786,4.0,0.0,2000.0,https://www.mubawab-media.com/ad/8/300/797F/h/Picture-86733007-3-watermark_81941776.avif,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0
23.0,0.8148,36.8769,10.3247,120.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2848,4.0,0.0,3000.0,https://www.mubawab-media.com/ad/8/300/813F/h/thumb_1275955_property_large_81940765.avif,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.0,0.3704,36.899,10.2358,200.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.2722,4.0,0.0,3300.0,https://www.mubawab-media.com/ad/8/300/800F/h/WhatsApp%20Image%202026-02-07%20at%2010.54.37%20PM_81940672.avif,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0
23.0,0.8148,36.8769,10.3247,90.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.316,4.0,0.0,1400.0,https://www.mubawab-media.com/ad/8/298/686F/h/WhatsApp%20Image%202026-02-10%20at%2011.57.14%20AM_81940433.avif,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0
20.0,0.3333,36.8,10.1,95.0,3.0,2.0,0.5,0.3807,2.0,110184.0,0.2746,4.0,0.0,900.0,https://www.mubawab-media.com/ad/8/300/735F/h/1-326b8313-2cb7-444c-bd3d-2ee639e93c4c_81940395.avif,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
23.0,0.8148,36.8769,10.3247,125.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2742,4.0,0.0,2500.0,https://www.mubawab-media.com/ad/8/300/767F/h/WhatsApp%20Image%202026-02-10%20at%2011.53.36%20AM%20%2821%29_81940284.avif,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0
20.0,0.3333,35.8245,10.6346,110.0,2.0,2.0,0.5,0.517,2.0,150620.48,0.312,4.0,0.0,1700.0,https://www.mubawab-media.com/ad/8/300/768F/h/thumb_65133_property_xlarge_81940309.avif,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23.0,0.8148,36.8769,10.3247,105.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2848,4.0,0.0,2900.0,https://www.mubawab-media.com/ad/8/214/287F/h/thumb_1156908_property_xlarge_81008702.avif,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.0,0.3704,36.899,10.2358,70.0,2.0,1.0,0.5,0.4235,2.0,43985.0,0.337,4.0,0.0,1300.0,https://www.mubawab-media.com/ad/8/259/040F/h/01_81478101.avif,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0
23.0,0.8148,36.8769,10.3247,65.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.3547,4.0,0.0,1200.0,https://www.mubawab-media.com/ad/8/248/331F/h/1_81367584.avif,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0
23.0,0.8148,36.8769,10.3247,165.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3132,4.0,0.0,3700.0,https://www.mubawab-media.com/ad/8/290/193F/h/33c5e327-363f-466b-b4de-5ce66146eb52_81830637.avif,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0
23.0,0.8148,36.8769,10.3247,120.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2778,4.0,0.0,1700.0,https://www.mubawab-media.com/ad/8/300/234F/h/thumb_1271620_property_xlarge_81935659.avif,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0
23.0,0.8148,36.8769,10.3247,150.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3391,4.0,0.0,3800.0,https://www.mubawab-media.com/ad/8/300/756F/h/thumb_1275823_property_large_81940151.avif,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23.0,0.8148,36.8769,10.3247,115.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2758,4.0,0.0,2600.0,https://www.mubawab-media.com/ad/8/285/127F/h/f3728973-38e7-4e07-9df2-3df2bd2db244_81771288.avif,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0
23.0,0.537,36.819,10.1658,130.0,2.0,2.0,0.5,0.6863,2.0,2562.03,0.3164,4.0,0.0,3300.0,https://www.mubawab-media.com/ad/8/298/915F/h/WhatsApp%20Image%202026-02-06%20at%2017.47.08%20%282%29_81921837.avif,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0
23.0,0.8148,36.8769,10.3247,80.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.325,4.0,0.0,1200.0,https://www.mubawab-media.com/ad/8/286/373F/h/thumb_1239217_property_xlarge_81783972.avif,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1.0,0.3704,36.899,10.2358,250.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.338,4.0,0.0,4000.0,https://www.mubawab-media.com/ad/8/294/138F/h/thumb_1268357_property_xlarge_81865585.avif,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0
23.0,0.8148,36.8769,10.3247,175.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.2718,4.0,0.0,2100.0,https://www.mubawab-media.com/ad/8/300/727F/h/WhatsApp%20Image%202026-02-10%20at%2011.43.32%20AM%20%281%29_81939901.avif,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
16.0,0.3611,36.4561,10.7376,70.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.3116,4.0,0.0,1100.0,https://www.mubawab-media.com/ad/8/162/137F/h/IMG_20250517_125327_80481275.avif,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0
16.0,0.3611,36.4561,10.7376,50.0,2.0,1.0,0.5,0.4552,2.0,154974.0,0.3124,4.0,0.0,850.0,https://www.mubawab-media.com/ad/8/284/778F/h/IMG_20260110_122820_81767792.avif,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
16.0,0.3333,36.4561,10.7376,100.0,3.0,2.0,0.5,0.4454,2.0,154974.0,0.3285,4.0,0.0,1700.0,https://www.mubawab-media.com/ad/8/249/003F/h/WhatsApp%20Image%202022-10-01%20at%2012.16.36_81374916.avif,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
1.0,0.3704,36.899,10.2358,90.0,3.0,2.0,0.5,0.4235,2.0,43985.0,0.2738,4.0,0.0,850.0,https://www.mubawab-media.com/ad/8/300/668F/h/IMG_0778_81939679.avif,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
