gouvernorat_enc,ville_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,prix,image_url,images,type_bien,type_transaction,has_ascenseur,has_meuble,has_terrasse,has_piscine,has_vue_mer,has_garage,has_securite,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_porte_blindee,has_concierge,has_jardin,has_standing,has_vue_montagne,has_cheminee,etat_score,etat_prob_renove,standing_score,standing_prob_luxe
23,0.0017,36.819,10.1658,120.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.3156,4,0,2300.0,https://www.mubawab-media.com/ad/8/279/471F/h/IMG_5163_81710814.avif,https://www.mubawab-media.com/ad/8/279/471F/h/IMG_5163_81710814.avif | https://www.mubawab-media.com/ad/8/279/471F/h/IMG_5162_81710815.avif | https://www.mubawab-media.com/ad/8/279/471F/h/IMG_5159_81710816.avif | https://www.mubawab-media.com/ad/8/279/471F/h/IMG_5155_81710817.avif,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0.6657,2,0.3504
23,0.0017,36.819,10.1658,115.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.3561,4,0,2400.0,https://www.mubawab-media.com/ad/8/279/462F/h/IMG_5126_81710722.avif,https://www.mubawab-media.com/ad/8/279/462F/h/IMG_5126_81710722.avif | https://www.mubawab-media.com/ad/8/279/462F/h/IMG_5125_81710723.avif | https://www.mubawab-media.com/ad/8/279/462F/h/IMG_5127_81710724.avif | https://www.mubawab-media.com/ad/8/279/462F/h/IMG_5128_81710725.avif,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0.6518,2,0.358
20,0.0049,35.8604,10.5953,140.0,4.0,3.0,0.5,0.3642,2.0,150620.48,0.2754,4,0,2200.0,https://www.mubawab-media.com/ad/8/279/449F/h/1......._81710594.avif,https://www.mubawab-media.com/ad/8/279/449F/h/1......._81710594.avif | https://www.mubawab-media.com/ad/8/279/449F/h/1._81710595.avif | https://www.mubawab-media.com/ad/8/279/449F/h/2...._81710596.avif | https://www.mubawab-media.com/ad/8/279/449F/h/2.._81710597.avif,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0.5376,2,0.33
23,0.0025,36.8769,10.3247,100.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3192,4,0,2500.0,https://www.mubawab-media.com/ad/7/847/152F/h/IMG-20240108-WA0004_65366326.avif,https://www.mubawab-media.com/ad/7/847/152F/h/IMG-20240108-WA0004_65366326.avif | https://www.mubawab-media.com/ad/7/847/152F/h/IMG-20240108-WA0002_65366327.avif | https://www.mubawab-media.com/ad/7/847/152F/h/IMG-20240108-WA0001_65366328.avif | https://www.mubawab-media.com/ad/7/847/152F/h/IMG-20240108-WA0006_65367251.avif,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0.7026,2,0.3764
23,0.0025,36.8769,10.3247,60.0,1.0,1.0,0.5,0.8015,2.0,2562.03,0.2698,4,0,700.0,https://www.mubawab-media.com/ad/8/279/409F/h/1000011110_81710150.avif,https://www.mubawab-media.com/ad/8/279/409F/h/1000011110_81710150.avif | https://www.mubawab-media.com/ad/8/279/409F/h/1000011109_81710151.avif | https://www.mubawab-media.com/ad/8/279/409F/h/1000011107_81710152.avif | https://www.mubawab-media.com/ad/8/279/409F/h/1000011106_81710153.avif,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6353,2,0.3549
23,0.0017,36.844,10.3247,75.0,1.0,1.0,0.5,0.5305,2.0,2562.03,0.3176,2,0,1400.0,,https://www.mubawab-media.com/ad/8/279/370F/h/1000290978_81709780.avif | https://www.mubawab-media.com/ad/8/279/370F/h/1000290979_81709781.avif,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.4729,1,0.3207
23,0.0017,36.819,10.1658,130.0,2.0,2.0,0.5,0.5524,2.0,2562.03,0.3309,4,0,2600.0,https://www.mubawab-media.com/ad/8/269/956F/h/1000273196_81608311.avif,https://www.mubawab-media.com/ad/8/269/956F/h/1000273196_81608311.avif | https://www.mubawab-media.com/ad/8/269/956F/h/1000273194_81608312.avif | https://www.mubawab-media.com/ad/8/269/956F/h/1000273159_81608313.avif | https://www.mubawab-media.com/ad/8/269/956F/h/1000273162_81608314.avif,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0.7205,2,0.3635
23,0.0017,36.819,10.1658,80.0,1.0,1.0,0.5,0.5524,2.0,2562.03,0.273,4,0,1550.0,https://www.mubawab-media.com/ad/8/279/366F/h/1000287403_81709751.avif,https://www.mubawab-media.com/ad/8/279/366F/h/1000287403_81709751.avif | https://www.mubawab-media.com/ad/8/279/366F/h/1000287388_81709752.avif | https://www.mubawab-media.com/ad/8/279/366F/h/1000287406_81709753.avif | https://www.mubawab-media.com/ad/8/279/366F/h/1000287391_81709754.avif,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.6627,3,0.3808
23,0.0017,36.819,10.1658,200.0,2.0,2.0,0.5,0.5524,2.0,2562.03,0.2758,4,0,2800.0,https://www.mubawab-media.com/ad/8/278/332F/h/1000284198_81698454.avif,https://www.mubawab-media.com/ad/8/278/332F/h/1000284198_81698454.avif | https://www.mubawab-media.com/ad/8/278/332F/h/1000284294_81698455.avif | https://www.mubawab-media.com/ad/8/278/332F/h/1000284303_81698456.avif | https://www.mubawab-media.com/ad/8/278/332F/h/1000284309_81698457.avif,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0.7185,2,0.3484
23,0.0017,36.819,10.1658,100.0,2.0,1.0,0.5,0.5524,2.0,2562.03,0.3407,4,0,2000.0,https://www.mubawab-media.com/ad/8/263/699F/h/UapHZoYnoe3C9CYD-thumb_81667605.avif,https://www.mubawab-media.com/ad/8/263/699F/h/UapHZoYnoe3C9CYD-thumb_81667605.avif | https://www.mubawab-media.com/ad/8/263/699F/h/3GfGVdMUilhFNgFM-thumb_81667604.avif | https://www.mubawab-media.com/ad/8/263/699F/h/Xysup6nsW3GkzH1W-thumb_81667606.avif | https://www.mubawab-media.com/ad/8/263/699F/h/FnXAh537b008gWtT-thumb_81667607.avif,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0.6205,3,0.3632
23,0.0025,36.8769,10.3247,121.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.312,4,0,2200.0,https://www.mubawab-media.com/ad/8/223/476F/h/WhatsApp%20Image%202025-09-25%20at%2010.22.06%20%281%29_81107233.avif,https://www.mubawab-media.com/ad/8/223/476F/h/WhatsApp%20Image%202025-09-25%20at%2010.22.06%20%281%29_81107233.avif | https://www.mubawab-media.com/ad/8/223/476F/h/WhatsApp%20Image%202025-09-25%20at%2010.22.07_81107234.avif | https://www.mubawab-media.com/ad/8/223/476F/h/WhatsApp%20Image%202025-09-25%20at%2010.22.07%20%281%29_81107235.avif | https://www.mubawab-media.com/ad/8/223/476F/h/WhatsApp%20Image%202025-09-25%20at%2010.22.08%20%281%29_81107236.avif,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0.7031,3,0.3791
23,0.0017,36.819,10.1658,121.0,2.0,1.0,0.5,0.5524,2.0,2562.03,0.3359,4,0,1400.0,https://www.mubawab-media.com/ad/8/279/106F/h/WhatsApp%20Image%202026-01-01%20at%2010.15.56%20AM_81706826.avif,https://www.mubawab-media.com/ad/8/279/106F/h/WhatsApp%20Image%202026-01-01%20at%2010.15.56%20AM_81706826.avif | https://www.mubawab-media.com/ad/8/279/106F/h/WhatsApp%20Image%202026-01-01%20at%2010.16.02%20AM_81706827.avif | https://www.mubawab-media.com/ad/8/279/106F/h/WhatsApp%20Image%202026-01-01%20at%2010.16.04%20AM_81706828.avif | https://www.mubawab-media.com/ad/8/279/106F/h/WhatsApp%20Image%202026-01-01%20at%2010.16.04%20AM%20%281%29_81706829.avif,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0.6469,2,0.3704
23,0.0035,36.819,10.1658,160.0,4.0,3.0,0.5,0.6863,2.0,2562.03,0.2782,4,0,1200.0,https://www.mubawab-media.com/ad/8/249/476F/h/af0bf589-4221-446a-a83d-b0139d9e6780_81379903.avif,https://www.mubawab-media.com/ad/8/249/476F/h/af0bf589-4221-446a-a83d-b0139d9e6780_81379903.avif | https://www.mubawab-media.com/ad/8/249/476F/h/58cb186a-c7ff-473b-a62d-ac75bd329b5e_81379904.avif | https://www.mubawab-media.com/ad/8/249/476F/h/bc2909a1-df69-4189-a024-98f42556c3ba_81379905.avif | https://www.mubawab-media.com/ad/8/249/476F/h/62a5e5e4-0abf-42a8-8a29-8e6d86622a30_81379906.avif,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0.7,2,0.365
23,0.0025,36.8769,10.3247,80.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.3286,4,0,1500.0,https://www.mubawab-media.com/ad/8/273/042F/h/photo_0_81640809.avif,https://www.mubawab-media.com/ad/8/273/042F/h/photo_0_81640809.avif | https://www.mubawab-media.com/ad/8/273/042F/h/photo_10_81648218.avif | https://www.mubawab-media.com/ad/8/273/042F/h/photo_11_81648219.avif | https://www.mubawab-media.com/ad/8/273/042F/h/photo_12_81648220.avif,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5784,2,0.3803
23,0.0025,36.8769,10.3247,160.0,5.0,3.0,0.5,0.8015,2.0,2562.03,0.3282,4,0,2500.0,https://www.mubawab-media.com/ad/8/278/919F/h/thumb_1232720_property_large_81704873.avif,https://www.mubawab-media.com/ad/8/278/919F/h/thumb_1232720_property_large_81704873.avif | https://www.mubawab-media.com/ad/8/278/919F/h/thumb_1232726_property_large_81704874.avif | https://www.mubawab-media.com/ad/8/278/919F/h/thumb_1232727_property_large_81704875.avif | https://www.mubawab-media.com/ad/8/278/919F/h/thumb_1232711_property_large_81704876.avif,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.7302,3,0.4012
1,0.2335,36.899,10.2358,121.0,2.0,1.0,0.5,0.4235,2.0,43985.0,0.2988,4,0,1100.0,https://www.mubawab-media.com/ad/8/149/923F/h/13d8982c-c7af-4f2a-b082-39d85c0dcf11_80549313.avif,https://www.mubawab-media.com/ad/8/149/923F/h/13d8982c-c7af-4f2a-b082-39d85c0dcf11_80549313.avif | https://www.mubawab-media.com/ad/8/149/923F/h/57463a63-1299-441e-b345-2891d252d13f_80549314.avif | https://www.mubawab-media.com/ad/8/149/923F/h/87907efe-d09c-408f-b7e1-5310e20a6d85_80549315.avif | https://www.mubawab-media.com/ad/8/149/923F/h/Sans%20titre1_80549316.avif,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0.6931,2,0.354
23,0.0017,36.819,10.1658,180.0,5.0,4.0,0.5,0.5524,2.0,2562.03,0.3128,4,0,2100.0,https://www.mubawab-media.com/ad/8/272/609F/h/SkxcKIAV0b8H0c9P-thumb_81636235.avif,https://www.mubawab-media.com/ad/8/272/609F/h/SkxcKIAV0b8H0c9P-thumb_81636235.avif | https://www.mubawab-media.com/ad/8/272/609F/h/PWP0NilBE1Qk94Iy-thumb_81636236.avif | https://www.mubawab-media.com/ad/8/272/609F/h/mJggeh2nZ1pKyx3U-thumb_81636237.avif | https://www.mubawab-media.com/ad/8/272/609F/h/nfb5Sma0ypHhhhYP-thumb_81636238.avif,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0.5824,2,0.3611
23,0.0017,36.844,10.3247,70.0,1.0,1.0,0.5,0.5305,2.0,2562.03,0.3176,3,0,1400.0,,https://www.mubawab-media.com/ad/8/267/208F/h/diCFWhD3UCOhFX78-thumb_81579657.avif | https://www.mubawab-media.com/ad/8/267/208F/h/6tV3wY1pBOU50mxF-thumb_81579659.avif | https://www.mubawab-media.com/ad/8/267/208F/h/yCUiUqzb16fE6cmQ-thumb_81579660.avif,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.4729,1,0.3207
16,0.1999,36.4561,10.7376,100.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.3176,4,0,1000.0,https://www.mubawab-media.com/ad/8/278/800F/h/pBy8QOIJ8UvrHjeH-thumb_81703396.avif,https://www.mubawab-media.com/ad/8/278/800F/h/pBy8QOIJ8UvrHjeH-thumb_81703396.avif | https://www.mubawab-media.com/ad/8/278/800F/h/O8njQmOeRZQRqjzJ-thumb_81703397.avif | https://www.mubawab-media.com/ad/8/278/800F/h/BReEOSwcaAhHZfdf-thumb_81703398.avif | https://www.mubawab-media.com/ad/8/278/800F/h/VgTuyuuus4e2quLd-thumb_81703399.avif,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0.6109,2,0.3755
1,0.2542,36.8665,10.1647,100.0,3.0,2.0,0.5,0.5305,2.0,43985.0,0.3156,4,0,1600.0,https://www.mubawab-media.com/ad/8/275/593F/h/wzvcJNSnGBNnBC4k-thumb_81667229.avif,https://www.mubawab-media.com/ad/8/275/593F/h/wzvcJNSnGBNnBC4k-thumb_81667229.avif | https://www.mubawab-media.com/ad/8/275/593F/h/GpCo2bNwHIo8K5ow-thumb_81667230.avif | https://www.mubawab-media.com/ad/8/275/593F/h/OLbHxWvVMqavvteL-thumb_81667231.avif | https://www.mubawab-media.com/ad/8/275/593F/h/MXPcmAMh81Qk8B1b-thumb_81667232.avif,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0.6591,2,0.3579
23,0.2353,36.844,10.3247,300.0,2.0,1.0,0.5,0.5305,2.0,2562.03,0.3176,1,0,2200.0,,https://www.mubawab-media.com/ad/8/275/651F/h/sHpkYySf71Npc8HG-thumb_81667653.avif,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.4729,1,0.3207
23,0.0025,36.8769,10.3247,60.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.3164,4,0,1350.0,https://www.mubawab-media.com/ad/8/278/766F/h/20251224_111520_81769210.avif,https://www.mubawab-media.com/ad/8/278/766F/h/20251224_111520_81769210.avif | https://www.mubawab-media.com/ad/8/278/766F/h/20251224_111631_81769211.avif | https://www.mubawab-media.com/ad/8/278/766F/h/20251224_111934_81769212.avif | https://www.mubawab-media.com/ad/8/278/766F/h/20251224_112003_81769213.avif,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0.6205,2,0.3206
23,0.0017,36.819,10.1658,90.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.3265,4,0,2500.0,https://www.mubawab-media.com/ad/8/278/567F/h/015fcf7b-869e-4cee-bfe4-828b37f75419_WhatsApp%20Image%202025-12-30%20at%204.10.00%20PM_81700894.avif,https://www.mubawab-media.com/ad/8/278/567F/h/015fcf7b-869e-4cee-bfe4-828b37f75419_WhatsApp%20Image%202025-12-30%20at%204.10.00%20PM_81700894.avif | https://www.mubawab-media.com/ad/8/278/567F/h/595d7d87-0968-48ae-bd4f-602afea3e972_WhatsApp%20Image%202025-12-30%20at%204.09.59%20PM%20%281%29_81700895.avif | https://www.mubawab-media.com/ad/8/278/567F/h/62153426-7733-4782-b58d-e9c3becb1674_WhatsApp%20Image%202025-12-30%20at%204.09.59%20PM_81700896.avif | https://www.mubawab-media.com/ad/8/278/567F/h/137c042c-c942-42a6-bb99-37d839ddc8c8_WhatsApp%20Image%202025-12-30%20at%204.10.00%20PM%20%283%29_81700897.avif,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0.6714,3,0.3729
23,0.0025,36.844,10.3247,300.0,3.0,5.0,0.5,0.5305,2.0,2562.03,0.3176,4,0,7500.0,https://www.mubawab-media.com/ad/8/106/952F/h/15002-1_79913984.avif,https://www.mubawab-media.com/ad/8/106/952F/h/15002-1_79913984.avif | https://www.mubawab-media.com/ad/8/106/952F/h/15002-1-1_79913985.avif | https://www.mubawab-media.com/ad/8/106/952F/h/15002-2_79913986.avif | https://www.mubawab-media.com/ad/8/106/952F/h/15002-4_79913987.avif,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.4729,1,0.3207
20,0.2636,35.8245,10.6346,100.0,3.0,2.0,0.5,0.2902,2.0,150620.48,0.2782,4,0,1000.0,https://www.mubawab-media.com/ad/8/093/088F/h/Picture-85643115-1-watermark_81273864.avif,https://www.mubawab-media.com/ad/8/093/088F/h/Picture-85643115-1-watermark_81273864.avif | https://www.mubawab-media.com/ad/8/093/088F/h/Picture-85643115-2-watermark_81273865.avif | https://www.mubawab-media.com/ad/8/093/088F/h/Picture-85643115-6-watermark_81273866.avif | https://www.mubawab-media.com/ad/8/093/088F/h/Picture-85643115-9-watermark_81273867.avif,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5721,2,0.347
20,0.2636,35.8245,10.6346,80.0,3.0,2.0,0.5,0.2902,2.0,150620.48,0.318,4,0,800.0,https://www.mubawab-media.com/ad/8/275/505F/h/Picture-85643102-7-watermark_81666216.avif,https://www.mubawab-media.com/ad/8/275/505F/h/Picture-85643102-7-watermark_81666216.avif | https://www.mubawab-media.com/ad/8/275/505F/h/Picture-85643102-5-watermark_81666217.avif | https://www.mubawab-media.com/ad/8/275/505F/h/Picture-85643102-3-watermark_81666218.avif | https://www.mubawab-media.com/ad/8/275/505F/h/Picture-85643102-2-watermark_81666219.avif,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.7365,2,0.3829
20,0.0049,35.8604,10.5953,150.0,4.0,3.0,0.5,0.3642,2.0,150620.48,0.3402,4,0,2500.0,https://www.mubawab-media.com/ad/8/150/832F/h/Picture-5979814-19-watermark_80355927.avif,https://www.mubawab-media.com/ad/8/150/832F/h/Picture-5979814-19-watermark_80355927.avif | https://www.mubawab-media.com/ad/8/150/832F/h/Picture-5979814-1-watermark_80355928.avif | https://www.mubawab-media.com/ad/8/150/832F/h/Picture-5979814-17-watermark_80355929.avif | https://www.mubawab-media.com/ad/8/150/832F/h/Picture-5979814-18-watermark_80355930.avif,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0.6822,3,0.4035
20,0.19,36.8,10.1,90.0,3.0,2.0,0.5,0.3807,2.0,110184.0,0.3156,4,0,1500.0,https://www.mubawab-media.com/ad/8/078/048F/h/Picture-2604625-11-watermark_80233543.avif,https://www.mubawab-media.com/ad/8/078/048F/h/Picture-2604625-11-watermark_80233543.avif | https://www.mubawab-media.com/ad/8/078/048F/h/Picture-2604625-1-watermark_80233544.avif | https://www.mubawab-media.com/ad/8/078/048F/h/Picture-2604625-2-watermark_80233545.avif | https://www.mubawab-media.com/ad/8/078/048F/h/Picture-2604625-6-watermark_80233546.avif,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0.6626,3,0.3696
20,0.19,36.8,10.1,100.0,3.0,2.0,0.5,0.3807,2.0,110184.0,0.3439,4,0,1350.0,https://www.mubawab-media.com/ad/8/251/067F/h/Picture-82612751-1-watermark_81396181.avif,https://www.mubawab-media.com/ad/8/251/067F/h/Picture-82612751-1-watermark_81396181.avif | https://www.mubawab-media.com/ad/8/251/067F/h/Picture-82612751-4-watermark_81396182.avif | https://www.mubawab-media.com/ad/8/251/067F/h/Picture-82612751-2-watermark_81396183.avif | https://www.mubawab-media.com/ad/8/251/067F/h/Picture-82612751-6-watermark_81396184.avif,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0.6517,2,0.3657
23,0.0017,36.819,10.1658,130.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.3475,4,0,2200.0,https://www.mubawab-media.com/ad/8/278/489F/h/photo_00_81700015.avif,https://www.mubawab-media.com/ad/8/278/489F/h/photo_00_81700015.avif | https://www.mubawab-media.com/ad/8/278/489F/h/photo_01_81700016.avif | https://www.mubawab-media.com/ad/8/278/489F/h/photo_02_81700017.avif | https://www.mubawab-media.com/ad/8/278/489F/h/photo_03_81700018.avif,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0.6445,3,0.3637
23,0.0017,36.819,10.1658,110.0,4.0,3.0,0.5,0.5524,2.0,2562.03,0.3317,4,0,2600.0,https://www.mubawab-media.com/ad/7/991/890F/h/thumb_896555_property_large_78775665.avif,https://www.mubawab-media.com/ad/7/991/890F/h/thumb_896555_property_large_78775665.avif | https://www.mubawab-media.com/ad/7/991/890F/h/thumb_896554_property_large_78775666.avif | https://www.mubawab-media.com/ad/7/991/890F/h/thumb_896553_property_large_78775667.avif | https://www.mubawab-media.com/ad/7/991/890F/h/thumb_896557_property_large_78775668.avif,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0.7162,3,0.3899
23,0.0025,36.8769,10.3247,130.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3282,4,0,2900.0,https://www.mubawab-media.com/ad/8/181/160F/h/1000019953_80674208.avif,https://www.mubawab-media.com/ad/8/181/160F/h/1000019953_80674208.avif | https://www.mubawab-media.com/ad/8/181/160F/h/1000019931_80674209.avif | https://www.mubawab-media.com/ad/8/181/160F/h/1000019922_80674212.avif | https://www.mubawab-media.com/ad/8/181/160F/h/1000019929_80674210.avif,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0.5565,3,0.3594
1,0.3029,36.8665,10.1647,100.0,2.0,2.0,0.5,0.247,2.0,43985.0,0.314,4,0,850.0,https://www.mubawab-media.com/ad/8/278/445F/h/thumb_1232554_property_large_81699594.avif,https://www.mubawab-media.com/ad/8/278/445F/h/thumb_1232554_property_large_81699594.avif | https://www.mubawab-media.com/ad/8/278/445F/h/thumb_1232563_property_large_81699595.avif | https://www.mubawab-media.com/ad/8/278/445F/h/thumb_1232562_property_large_81699596.avif | https://www.mubawab-media.com/ad/8/278/445F/h/thumb_1232561_property_large_81699597.avif,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.667,2,0.3475
23,0.0025,36.8769,10.3247,70.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2782,4,0,2500.0,https://www.mubawab-media.com/ad/8/258/755F/h/IMG-20251125-WA0004_81474968.avif,https://www.mubawab-media.com/ad/8/258/755F/h/IMG-20251125-WA0004_81474968.avif | https://www.mubawab-media.com/ad/8/258/755F/h/IMG-20251125-WA0012_81474969.avif | https://www.mubawab-media.com/ad/8/258/755F/h/IMG-20251125-WA0014_81474970.avif | https://www.mubawab-media.com/ad/8/258/755F/h/IMG-20251125-WA0005_81474971.avif,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0.766,3,0.3822
23,0.0025,36.8769,10.3247,150.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.312,4,0,4500.0,https://www.mubawab-media.com/ad/8/270/449F/h/IMG-20251212-WA0012_81613517.avif,https://www.mubawab-media.com/ad/8/270/449F/h/IMG-20251212-WA0012_81613517.avif | https://www.mubawab-media.com/ad/8/270/449F/h/IMG-20251212-WA0002_81613518.avif | https://www.mubawab-media.com/ad/8/270/449F/h/IMG-20251212-WA0004_81613519.avif | https://www.mubawab-media.com/ad/8/270/449F/h/IMG-20251212-WA0005_81613520.avif,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.6199,3,0.3782
1,0.2542,36.8665,10.1647,110.0,2.0,2.0,0.5,0.5305,2.0,43985.0,0.3132,4,0,1600.0,https://www.mubawab-media.com/ad/8/278/061F/h/thumb_1232575_property_large_81699285.avif,https://www.mubawab-media.com/ad/8/278/061F/h/thumb_1232575_property_large_81699285.avif | https://www.mubawab-media.com/ad/8/278/061F/h/thumb_1232576_property_large_81699284.avif | https://www.mubawab-media.com/ad/8/278/061F/h/thumb_1232573_property_large_81699286.avif | https://www.mubawab-media.com/ad/8/278/061F/h/thumb_1232572_property_large_81699287.avif,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0.701,2,0.3472
23,0.0025,36.8769,10.3247,120.0,5.0,3.0,0.5,0.8015,2.0,2562.03,0.3222,4,0,4500.0,https://www.mubawab-media.com/ad/8/278/412F/h/f738bfe0-52bb-47d3-a9cd-45483bc686a7_WhatsApp%20Image%202025-12-30%20at%2010.45.40%20AM_81699133.avif,https://www.mubawab-media.com/ad/8/278/412F/h/f738bfe0-52bb-47d3-a9cd-45483bc686a7_WhatsApp%20Image%202025-12-30%20at%2010.45.40%20AM_81699133.avif | https://www.mubawab-media.com/ad/8/278/412F/h/7d625314-fedf-4466-9de8-1e025c6a7fac_WhatsApp%20Image%202025-12-30%20at%2010.45.37%20AM_81699134.avif | https://www.mubawab-media.com/ad/8/278/412F/h/034762a8-6829-430c-8490-9a2ed1b9d55c_WhatsApp%20Image%202025-12-30%20at%2010.45.40%20AM%20%281%29_81699135.avif | https://www.mubawab-media.com/ad/8/278/412F/h/e30355e7-6bb8-4c59-95c1-f081dd718938_WhatsApp%20Image%202025-12-30%20at%2010.45.37%20AM%20%281%29_81699136.avif,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.6754,2,0.3545
20,0.2636,35.8245,10.6346,121.0,2.0,1.0,0.5,0.2902,2.0,150620.48,0.316,4,0,1500.0,https://www.mubawab-media.com/ad/8/246/644F/h/thumb_63448_property_xlarge_81351437.avif,https://www.mubawab-media.com/ad/8/246/644F/h/thumb_63448_property_xlarge_81351437.avif | https://www.mubawab-media.com/ad/8/246/644F/h/thumb_63442_property_xlarge_81351431.avif | https://www.mubawab-media.com/ad/8/246/644F/h/thumb_63443_property_xlarge_81351432.avif | https://www.mubawab-media.com/ad/8/246/644F/h/thumb_63444_property_xlarge_81351433.avif,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0.5295,3,0.3631
23,0.0025,36.8769,10.3247,90.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3172,3,0,1400.0,https://www.mubawab-media.com/ad/8/276/636F/h/FB_IMG_1749603238643_81687826.avif,https://www.mubawab-media.com/ad/8/276/636F/h/FB_IMG_1749603238643_81687826.avif | https://www.mubawab-media.com/ad/8/276/636F/h/FB_IMG_1758746435826_81687811.avif | https://www.mubawab-media.com/ad/8/276/636F/h/IMG_20251127_111425_801_81687812.avif,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0.6624,2,0.3509
23,0.0025,36.8769,10.3247,200.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3196,4,0,3200.0,https://www.mubawab-media.com/ad/8/258/563F/h/IMG-20251125-WA0048_81472968.avif,https://www.mubawab-media.com/ad/8/258/563F/h/IMG-20251125-WA0048_81472968.avif | https://www.mubawab-media.com/ad/8/258/563F/h/IMG-20251125-WA0064_81472956.avif | https://www.mubawab-media.com/ad/8/258/563F/h/IMG-20251125-WA0068_81472957.avif | https://www.mubawab-media.com/ad/8/258/563F/h/IMG-20251125-WA0067_81472958.avif,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0.5115,3,0.354
