gouvernorat_enc,ville_enc,quartier_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,nb_sdb,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,prix,image_url,images,type_bien,type_transaction,has_ascenseur,has_meuble,has_terrasse,has_piscine,has_vue_mer,has_garage,has_securite,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_porte_blindee,has_concierge,has_jardin,has_standing,has_vue_montagne,has_cheminee
23,0.9835,0.4514,36.819,10.1658,90.0,2.0,1.0,1,0.5,0.5524,2.0,2562.03,0.3423,4,0,435000.0,https://www.mubawab-media.com/ad/8/118/485F/h/487135837_3938515689740638_1002734258536974463_n_80031961.avif,https://www.mubawab-media.com/ad/8/118/485F/h/487135837_3938515689740638_1002734258536974463_n_80031961.avif | https://www.mubawab-media.com/ad/8/118/485F/h/488712826_1317217632884360_8675232140457809327_n_80031962.avif | https://www.mubawab-media.com/ad/8/118/485F/h/486475345_847101594251374_2967833136386063954_n_80031963.avif | https://www.mubawab-media.com/ad/8/118/485F/h/487238545_1185307559815506_9154421405738758183_n_80031964.avif,1,2,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,0.3616,0.1782,36.8665,10.1647,180.0,4.0,4.0,0,0.5,0.5305,2.0,43985.0,0.2786,4,0,370000.0,https://www.mubawab-media.com/ad/8/135/887F/h/WhatsApp%20Image%202025-05-04%20%C3%A0%2011.23.55_233b2b99_80208328.avif,https://www.mubawab-media.com/ad/8/135/887F/h/WhatsApp%20Image%202025-05-04%20%C3%A0%2011.23.55_233b2b99_80208328.avif | https://www.mubawab-media.com/ad/8/135/887F/h/WhatsApp%20Image%202025-05-04%20%C3%A0%2011.23.41_82dfc235_80208329.avif | https://www.mubawab-media.com/ad/8/135/887F/h/WhatsApp%20Image%202025-05-04%20%C3%A0%2011.23.51_77e6df19_80208330.avif | https://www.mubawab-media.com/ad/8/135/887F/h/WhatsApp%20Image%202025-05-04%20%C3%A0%2011.23.51_d2a691b8_80208331.avif,1,2,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
1,0.3348,0.1777,36.8665,10.1647,103.0,2.0,2.0,1,0.5,0.247,2.0,43985.0,0.3144,4,0,230000.0,https://www.mubawab-media.com/ad/8/135/098F/h/thumb_1081645_property_large_80200647.avif,https://www.mubawab-media.com/ad/8/135/098F/h/thumb_1081645_property_large_80200647.avif | https://www.mubawab-media.com/ad/8/135/098F/h/thumb_1081640_property_large_80200648.avif | https://www.mubawab-media.com/ad/8/135/098F/h/thumb_1081641_property_large_80200649.avif | https://www.mubawab-media.com/ad/8/135/098F/h/thumb_1081642_property_large_80200650.avif,1,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15,0.3129,0.1683,35.7643,10.8113,45.0,1.0,1.0,1,0.5,0.3655,2.0,134734.0,0.2738,1,0,85000.0,https://www.mubawab-media.com/ad/8/134/968F/h/c5512e68-b7b2-47b3-a56e-c86d9b030803_80199486.avif,https://www.mubawab-media.com/ad/8/134/968F/h/c5512e68-b7b2-47b3-a56e-c86d9b030803_80199486.avif,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.447,0.2139,36.899,10.2358,105.0,2.0,2.0,1,0.5,0.4235,2.0,43985.0,0.3156,4,0,370000.0,https://www.mubawab-media.com/ad/8/123/853F/h/48AA2E5F-C38E-4B58-8A1E-51224B6C980C_80093395.avif,https://www.mubawab-media.com/ad/8/123/853F/h/48AA2E5F-C38E-4B58-8A1E-51224B6C980C_80093395.avif | https://www.mubawab-media.com/ad/8/123/853F/h/6109235C-19AF-406F-AB95-2103CF193388_80093396.avif | https://www.mubawab-media.com/ad/8/123/853F/h/3C1B0396-3E05-4751-9CB0-FFE1CC33BB71_80093397.avif | https://www.mubawab-media.com/ad/8/123/853F/h/490231980_1823738611756478_1854896789037328062_n_80093398.avif,1,2,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
20,0.247,0.1415,36.8,10.1,80.0,3.0,2.0,1,0.5,0.3272,2.0,110184.0,0.2758,4,0,165000.0,https://www.mubawab-media.com/ad/8/074/670F/h/Picture-85347780-2-watermark_79601025.avif,https://www.mubawab-media.com/ad/8/074/670F/h/Picture-85347780-2-watermark_79601025.avif | https://www.mubawab-media.com/ad/8/074/670F/h/Picture-85347780-1-watermark_79601026.avif | https://www.mubawab-media.com/ad/8/074/670F/h/Picture-85347780-3-watermark_79601027.avif | https://www.mubawab-media.com/ad/8/074/670F/h/Picture-85347780-4-watermark_79601028.avif,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,0.0,0.0689,36.7533,10.2283,125.0,2.0,2.0,1,0.5,0.2965,2.0,114262.5,0.2706,4,0,260000.0,https://www.mubawab-media.com/ad/8/134/115F/h/b34bd9fe-7cdf-4c4a-a060-c78a2ead72bb_80190315.avif,https://www.mubawab-media.com/ad/8/134/115F/h/b34bd9fe-7cdf-4c4a-a060-c78a2ead72bb_80190315.avif | https://www.mubawab-media.com/ad/8/134/115F/h/e73995bc-5506-408b-b29d-ce587387381c_80190316.avif | https://www.mubawab-media.com/ad/8/134/115F/h/3819c72f-388b-418e-af92-58e0e52d9058_80190317.avif | https://www.mubawab-media.com/ad/8/134/115F/h/f62f485c-95ee-49ab-8586-e42c3930f813_80190318.avif,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23,0.6177,0.2338,36.8769,10.3247,140.0,3.0,2.0,0,0.5,0.8015,2.0,2562.03,0.3156,4,0,700000.0,https://www.mubawab-media.com/ad/8/024/571F/h/WhatsApp%20Image%202024-10-25%20%C3%A0%2015.57.00_406736f2_79106178.avif,https://www.mubawab-media.com/ad/8/024/571F/h/WhatsApp%20Image%202024-10-25%20%C3%A0%2015.57.00_406736f2_79106178.avif | https://www.mubawab-media.com/ad/8/024/571F/h/WhatsApp%20Image%202024-10-25%20%C3%A0%2015.57.01_5d77a077_79106179.avif | https://www.mubawab-media.com/ad/8/024/571F/h/WhatsApp%20Image%202024-10-25%20%C3%A0%2015.57.01_474dbe6d_79106180.avif | https://www.mubawab-media.com/ad/8/024/571F/h/WhatsApp%20Image%202024-10-25%20%C3%A0%2015.57.03_4159fb07_79106181.avif,1,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23,0.6177,0.1335,36.8769,10.3247,154.0,4.0,3.0,1,0.5,0.8015,2.0,2562.03,0.3386,4,0,340000.0,https://www.mubawab-media.com/ad/7/921/774F/h/WhatsApp%20Image%202024-05-24%20%C3%A0%2011.42.41_ecbc9d1f_75717513.avif,https://www.mubawab-media.com/ad/7/921/774F/h/WhatsApp%20Image%202024-05-24%20%C3%A0%2011.42.41_ecbc9d1f_75717513.avif | https://www.mubawab-media.com/ad/7/921/774F/h/WhatsApp%20Image%202024-05-24%20%C3%A0%2011.42.47_c4185dfe_75717514.avif | https://www.mubawab-media.com/ad/7/921/774F/h/WhatsApp%20Image%202024-05-24%20%C3%A0%2011.42.45_6f899ad6_75717515.avif | https://www.mubawab-media.com/ad/7/921/774F/h/WhatsApp%20Image%202024-05-24%20%C3%A0%2011.42.44_7eab59eb_75717516.avif,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.447,0.4365,36.899,10.2358,190.0,3.0,3.0,0,0.5,0.4235,2.0,43985.0,0.339,4,0,750000.0,https://www.mubawab-media.com/ad/8/021/332F/h/A49ED353-35EA-4E5E-987F-DB2E6A1B4DD6_79074841.avif,https://www.mubawab-media.com/ad/8/021/332F/h/A49ED353-35EA-4E5E-987F-DB2E6A1B4DD6_79074841.avif | https://www.mubawab-media.com/ad/8/021/332F/h/1E3E1238-FD5F-4DC3-AC3C-7C0E38806862_1_105_c_79074842.avif | https://www.mubawab-media.com/ad/8/021/332F/h/B85BDA86-D642-4D9F-A68F-B53D5395B8BB_1_105_c_79074843.avif | https://www.mubawab-media.com/ad/8/021/332F/h/1F3B1E45-0D25-4FC0-A095-8E1ED7CE74CA_1_105_c_79074844.avif,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
23,0.6177,0.8288,36.8769,10.3247,219.0,3.0,4.0,0,0.5,0.8015,2.0,2562.03,0.3396,4,0,1200000.0,https://www.mubawab-media.com/ad/8/132/889F/h/thumb_1078294_property_xlarge_80175610.avif,https://www.mubawab-media.com/ad/8/132/889F/h/thumb_1078294_property_xlarge_80175610.avif | https://www.mubawab-media.com/ad/8/132/889F/h/thumb_1078301_property_xlarge_80175611.avif | https://www.mubawab-media.com/ad/8/132/889F/h/thumb_1078302_property_xlarge_80175612.avif | https://www.mubawab-media.com/ad/8/132/889F/h/thumb_1078306_property_xlarge_80175613.avif,1,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
12,0.13,0.054,35.5047,11.0622,160.0,3.0,2.0,0,0.5,0.4425,2.0,1278.45,0.2714,3,0,275000.0,https://www.mubawab-media.com/ad/8/094/662F/h/gallery_79795425.avif,https://www.mubawab-media.com/ad/8/094/662F/h/gallery_79795425.avif | https://www.mubawab-media.com/ad/8/094/662F/h/gallery_79795426.avif | https://www.mubawab-media.com/ad/8/094/662F/h/gallery_79795427.avif,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.6177,0.2338,36.8769,10.3247,139.0,3.0,2.0,1,0.5,0.8015,2.0,2562.03,0.277,4,0,770000.0,https://www.mubawab-media.com/ad/8/131/566F/h/489729661_1039891734689016_2867347758913112621_n_80162927.avif,https://www.mubawab-media.com/ad/8/131/566F/h/489729661_1039891734689016_2867347758913112621_n_80162927.avif | https://www.mubawab-media.com/ad/8/131/566F/h/489729001_1581300965869056_5571421301550779222_n_80162928.avif | https://www.mubawab-media.com/ad/8/131/566F/h/489730281_1512733400112803_1381935896355320037_n_80162929.avif | https://www.mubawab-media.com/ad/8/131/566F/h/489730587_1186556969775897_3943869702055198069_n_80162930.avif,1,2,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
1,0.447,0.2139,36.899,10.2358,132.0,4.0,4.0,0,0.5,0.4235,2.0,43985.0,0.312,4,0,420000.0,https://www.mubawab-media.com/ad/8/024/855F/h/img001_79108691.avif,https://www.mubawab-media.com/ad/8/024/855F/h/img001_79108691.avif | https://www.mubawab-media.com/ad/8/024/855F/h/img002_79108692.avif | https://www.mubawab-media.com/ad/8/024/855F/h/img003_79108693.avif | https://www.mubawab-media.com/ad/8/024/855F/h/img004_79108694.avif,1,2,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0
20,0.247,0.1415,36.8,10.1,86.0,1.0,2.0,1,0.5,0.3272,2.0,110184.0,0.3148,4,0,180000.0,https://www.mubawab-media.com/ad/8/131/181F/h/1_80159246.avif,https://www.mubawab-media.com/ad/8/131/181F/h/1_80159246.avif | https://www.mubawab-media.com/ad/8/131/181F/h/2_80159247.avif | https://www.mubawab-media.com/ad/8/131/181F/h/3_80159248.avif | https://www.mubawab-media.com/ad/8/131/181F/h/4_80159249.avif,1,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
13,0.0836,0.0689,36.8,10.1,112.0,4.0,3.0,0,0.5,0.2875,2.0,110184.0,0.3124,4,0,200000.0,https://www.mubawab-media.com/ad/7/718/020F/h/1000032602_75776449.avif,https://www.mubawab-media.com/ad/7/718/020F/h/1000032602_75776449.avif | https://www.mubawab-media.com/ad/7/718/020F/h/1000013285_49330505.avif | https://www.mubawab-media.com/ad/7/718/020F/h/1000013279_49330504.avif | https://www.mubawab-media.com/ad/7/718/020F/h/1000032572_75776448.avif,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
23,0.1604,0.0888,36.8451,10.2272,95.0,3.0,3.0,0,0.5,0.4448,2.0,43985.0,0.3313,4,0,265000.0,https://www.mubawab-media.com/ad/8/130/909F/h/thumb_1075644_property_xlarge_80156444.avif,https://www.mubawab-media.com/ad/8/130/909F/h/thumb_1075644_property_xlarge_80156444.avif | https://www.mubawab-media.com/ad/8/130/909F/h/thumb_1075636_property_xlarge_80156445.avif | https://www.mubawab-media.com/ad/8/130/909F/h/thumb_1075641_property_xlarge_80156446.avif | https://www.mubawab-media.com/ad/8/130/909F/h/thumb_1075640_property_xlarge_80156447.avif,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,0.6177,0.8288,36.8769,10.3247,218.0,3.0,2.0,0,0.5,0.8015,2.0,2562.03,0.2738,3,0,1300000.0,https://www.mubawab-media.com/ad/8/130/886F/h/thumb_1076005_property_xlarge_80156251.avif,https://www.mubawab-media.com/ad/8/130/886F/h/thumb_1076005_property_xlarge_80156251.avif | https://www.mubawab-media.com/ad/8/130/886F/h/thumb_1076003_property_xlarge_80156252.avif | https://www.mubawab-media.com/ad/8/130/886F/h/thumb_1076004_property_xlarge_80156253.avif,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.3129,0.1782,36.8,10.1,100.0,3.0,2.0,0,0.5,0.3807,2.0,110184.0,0.3275,4,0,350000.0,https://www.mubawab-media.com/ad/8/104/177F/h/Picture-85687079-2-watermark_79886653.avif,https://www.mubawab-media.com/ad/8/104/177F/h/Picture-85687079-2-watermark_79886653.avif | https://www.mubawab-media.com/ad/8/104/177F/h/Picture-85687079-1-watermark_79886654.avif | https://www.mubawab-media.com/ad/8/104/177F/h/Picture-85687079-9-watermark_79886655.avif | https://www.mubawab-media.com/ad/8/104/177F/h/Picture-85687079-7-watermark_79886656.avif,1,2,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0
23,0.9835,0.4514,36.844,10.3247,121.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,4,0,419000.0,nan,https://www.mubawab-media.com/promotion/4/518F/pictures/h/2_81322059.avif | https://www.mubawab-media.com/promotion/4/518F/pictures/h/1_81322058.avif | https://www.mubawab-media.com/promotion/4/518F/pictures/h/3_81322060.avif | https://www.mubawab-media.com/promotion/4/518F/pictures/h/4_81322061.avif,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.3129,0.1782,36.8,10.1,135.0,4.0,3.0,1,0.5,0.3807,2.0,110184.0,0.3386,4,0,589000.0,https://www.mubawab-media.com/ad/8/092/459F/h/Picture-82302983-1-watermark_79773744.avif,https://www.mubawab-media.com/ad/8/092/459F/h/Picture-82302983-1-watermark_79773744.avif | https://www.mubawab-media.com/ad/8/092/459F/h/Picture-82302983-2-watermark_79773745.avif | https://www.mubawab-media.com/ad/8/092/459F/h/Picture-82302983-5-watermark_79773746.avif | https://www.mubawab-media.com/ad/8/092/459F/h/Picture-82302983-6-watermark_79773747.avif,1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
20,0.3129,0.1782,36.8,10.1,132.0,3.0,2.0,1,0.5,0.3807,2.0,110184.0,0.2742,4,0,298700.0,https://www.mubawab-media.com/ad/8/096/877F/h/Picture-84808960-4-watermark_79815890.avif,https://www.mubawab-media.com/ad/8/096/877F/h/Picture-84808960-4-watermark_79815890.avif | https://www.mubawab-media.com/ad/8/096/877F/h/Picture-84673244-5-watermark_79815891.avif | https://www.mubawab-media.com/ad/8/096/877F/h/Picture-84808960-5-watermark_79815892.avif | https://www.mubawab-media.com/ad/8/096/877F/h/Picture-84808960-1-watermark_79815893.avif,1,2,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0
20,0.3129,0.1782,36.8,10.1,294.0,5.0,4.0,0,0.5,0.3807,2.0,110184.0,0.2794,4,0,550000.0,https://www.mubawab-media.com/ad/7/896/333F/h/Picture-7593360-15-watermark_73008302.avif,https://www.mubawab-media.com/ad/7/896/333F/h/Picture-7593360-15-watermark_73008302.avif | https://www.mubawab-media.com/ad/7/896/333F/h/Picture-7593360-3-watermark_73008292.avif | https://www.mubawab-media.com/ad/7/896/333F/h/Picture-7593360-2-watermark_73008293.avif | https://www.mubawab-media.com/ad/7/896/333F/h/Picture-7593360-4-watermark_73008294.avif,1,2,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0
20,0.3129,0.1782,36.8,10.1,120.0,3.0,2.0,1,0.5,0.3807,2.0,110184.0,0.2742,4,0,350000.0,https://www.mubawab-media.com/ad/8/075/771F/h/Picture-84673217-10-watermark_79612737.avif,https://www.mubawab-media.com/ad/8/075/771F/h/Picture-84673217-10-watermark_79612737.avif | https://www.mubawab-media.com/ad/8/075/771F/h/Picture-84673217-1-watermark_79612738.avif | https://www.mubawab-media.com/ad/8/075/771F/h/Picture-84673217-2-watermark_79612739.avif | https://www.mubawab-media.com/ad/8/075/771F/h/Picture-84673217-3-watermark_79612740.avif,1,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
20,0.3129,0.1782,36.8,10.1,300.0,10.0,4.0,0,0.5,0.3807,2.0,110184.0,0.2782,4,0,1550000.0,https://www.mubawab-media.com/ad/8/093/920F/h/Picture-85647451-1-watermark_79788176.avif,https://www.mubawab-media.com/ad/8/093/920F/h/Picture-85647451-1-watermark_79788176.avif | https://www.mubawab-media.com/ad/8/093/920F/h/Picture-85647451-3-watermark_79788177.avif | https://www.mubawab-media.com/ad/8/093/920F/h/Picture-85647451-5-watermark_79788178.avif | https://www.mubawab-media.com/ad/8/093/920F/h/Picture-85647451-4-watermark_79788179.avif,1,2,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0
4,0.2397,0.1583,37.2744,9.8739,200.0,3.0,2.0,0,0.5,0.4278,2.0,61540.22,0.271,4,0,350000.0,https://www.mubawab-media.com/ad/8/129/438F/h/gallery_80141681.avif,https://www.mubawab-media.com/ad/8/129/438F/h/gallery_80141681.avif | https://www.mubawab-media.com/ad/8/129/438F/h/gallery_80141682.avif | https://www.mubawab-media.com/ad/8/129/438F/h/gallery_80141683.avif | https://www.mubawab-media.com/ad/8/129/438F/h/gallery_80141684.avif,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.3129,0.1782,36.8,10.1,103.0,4.0,4.0,1,0.5,0.3807,2.0,110184.0,0.2766,1,0,290000.0,https://www.mubawab-media.com/ad/8/129/175F/h/IMG-20250405-WA0001_80139066.avif,https://www.mubawab-media.com/ad/8/129/175F/h/IMG-20250405-WA0001_80139066.avif,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23,0.7762,0.357,36.8,10.1,100.0,3.0,4.0,1,0.5,0.2656,2.0,110184.0,0.3228,1,0,190000.0,https://www.mubawab-media.com/ad/8/128/728F/h/photo_00_80134615.avif,https://www.mubawab-media.com/ad/8/128/728F/h/photo_00_80134615.avif,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,0.7762,0.357,36.8,10.1,179.0,4.0,3.0,0,0.5,0.2656,2.0,110184.0,0.3081,4,0,550000.0,https://www.mubawab-media.com/ad/7/674/395F/h/4f41f010-ac37-4e24-8405-63a505d08b60_44466728.avif,https://www.mubawab-media.com/ad/7/674/395F/h/4f41f010-ac37-4e24-8405-63a505d08b60_44466728.avif | https://www.mubawab-media.com/ad/7/674/395F/h/0a093cce-d060-4f91-afb0-5b534e572cb7_44466729.avif | https://www.mubawab-media.com/ad/7/674/395F/h/03099815-9c98-48a9-8e6e-ff3dfe8b611f_44466730.avif | https://www.mubawab-media.com/ad/7/674/395F/h/a260b14f-250b-4caa-b98e-24aed76bf9de_44466731.avif,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.2641,0.1931,36.8665,10.1647,100.0,3.0,3.0,0,0.5,0.2426,2.0,43985.0,0.3176,4,0,150000.0,https://www.mubawab-media.com/ad/8/128/442F/h/IMG_20250418_141747_80131307.avif,https://www.mubawab-media.com/ad/8/128/442F/h/IMG_20250418_141747_80131307.avif | https://www.mubawab-media.com/ad/8/128/442F/h/IMG_20250418_141717_80131308.avif | https://www.mubawab-media.com/ad/8/128/442F/h/IMG_20250418_141642_80131309.avif | https://www.mubawab-media.com/ad/8/128/442F/h/Messenger_creation_C62A0660-53FB-43AB-B8BA-31B218CFFAA7_80131310.avif,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.13,0.1782,35.5047,11.0622,93.0,1.0,2.0,1,0.5,0.4425,2.0,1278.45,0.3536,4,0,465000.0,https://www.mubawab-media.com/ad/8/127/242F/h/IMG_7407_80131058.avif,https://www.mubawab-media.com/ad/8/127/242F/h/IMG_7407_80131058.avif | https://www.mubawab-media.com/ad/8/127/242F/h/IMG_7409_80131059.avif | https://www.mubawab-media.com/ad/8/127/242F/h/IMG_7411_80131060.avif | https://www.mubawab-media.com/ad/8/127/242F/h/IMG_7412_80131061.avif,1,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23,0.2031,0.0267,36.819,10.1658,100.0,3.0,2.0,1,0.5,0.6863,2.0,2562.03,0.318,3,0,100000.0,https://www.mubawab-media.com/ad/8/128/125F/h/4b2da321-d747-43fa-b9ee-9da079b79b8c_7baee0ef-3765-4d50-9632-930fe73e2f44_80128288.avif,https://www.mubawab-media.com/ad/8/128/125F/h/4b2da321-d747-43fa-b9ee-9da079b79b8c_7baee0ef-3765-4d50-9632-930fe73e2f44_80128288.avif | https://www.mubawab-media.com/ad/8/128/125F/h/0e864fcb-f2f0-4ef9-9346-d78f03df2448_aec99be4-4257-4f45-911a-242e4dbb9238_80128289.avif | https://www.mubawab-media.com/ad/8/128/125F/h/34c2b993-8f72-4343-96fe-020b35a947f6_8ed203ee-674d-4e14-9969-142f53f61a24%20%281%29_80128290.avif,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,0.6177,0.8288,36.8769,10.3247,289.0,3.0,3.0,0,0.5,0.8015,2.0,2562.03,0.2722,4,0,1480000.0,https://www.mubawab-media.com/ad/8/114/719F/h/thumb_1057472_property_xlarge_79991353.avif,https://www.mubawab-media.com/ad/8/114/719F/h/thumb_1057472_property_xlarge_79991353.avif | https://www.mubawab-media.com/ad/8/114/719F/h/thumb_1057461_property_xlarge_79991354.avif | https://www.mubawab-media.com/ad/8/114/719F/h/thumb_1057470_property_xlarge_79991355.avif | https://www.mubawab-media.com/ad/8/114/719F/h/thumb_1057469_property_xlarge_79991356.avif,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
23,0.6177,0.1335,36.8769,10.3247,60.0,3.0,1.0,1,0.5,0.8015,2.0,2562.03,0.312,1,0,198000.0,https://www.mubawab-media.com/ad/8/100/864F/h/photo_0_79854118.avif,https://www.mubawab-media.com/ad/8/100/864F/h/photo_0_79854118.avif,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23,0.9835,0.208,36.819,10.1658,330.0,11.0,9.0,0,0.5,0.5524,2.0,2562.03,0.2875,1,0,500000.0,https://www.mubawab-media.com/ad/8/127/559F/h/guannouni%2033_0002_80122916.avif,https://www.mubawab-media.com/ad/8/127/559F/h/guannouni%2033_0002_80122916.avif,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.2885,0.2257,35.8604,10.5953,88.0,3.0,2.0,1,0.5,0.3642,2.0,150620.48,0.281,4,0,280000.0,https://www.mubawab-media.com/ad/8/028/910F/h/WhatsApp%20Image%202024-11-01%20at%2015.44.07_79150763.avif,https://www.mubawab-media.com/ad/8/028/910F/h/WhatsApp%20Image%202024-11-01%20at%2015.44.07_79150763.avif | https://www.mubawab-media.com/ad/8/028/910F/h/WhatsApp%20Image%202024-11-01%20at%2015.44.30%20%282%29_79150764.avif | https://www.mubawab-media.com/ad/8/028/910F/h/WhatsApp%20Image%202024-11-01%20at%2015.44.25%20%281%29_79150765.avif | https://www.mubawab-media.com/ad/8/028/910F/h/WhatsApp%20Image%202024-11-01%20at%2015.44.31%20%281%29_79150766.avif,1,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20,0.2885,0.1583,35.8604,10.5953,40.0,1.0,1.0,1,0.5,0.3642,2.0,150620.48,0.3172,4,0,230000.0,https://www.mubawab-media.com/ad/8/127/431F/h/thumb_1073132_property_large_80121678.avif,https://www.mubawab-media.com/ad/8/127/431F/h/thumb_1073132_property_large_80121678.avif | https://www.mubawab-media.com/ad/8/127/431F/h/thumb_1073140_property_large_80121679.avif | https://www.mubawab-media.com/ad/8/127/431F/h/thumb_1073139_property_large_80121680.avif | https://www.mubawab-media.com/ad/8/127/431F/h/thumb_1073138_property_large_80121681.avif,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
16,0.5202,0.2279,36.4561,10.7376,119.0,4.0,3.0,0,0.5,0.4552,2.0,154974.0,0.3164,4,0,660000.0,https://www.mubawab-media.com/ad/8/081/081F/h/2_79664619.avif,https://www.mubawab-media.com/ad/8/081/081F/h/2_79664619.avif | https://www.mubawab-media.com/ad/8/081/081F/h/1_79664620.avif | https://www.mubawab-media.com/ad/8/081/081F/h/3_79664621.avif | https://www.mubawab-media.com/ad/8/081/081F/h/4_79664622.avif,1,2,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
23,0.6177,0.6004,36.8769,10.3247,160.0,3.0,2.0,0,0.5,0.8015,2.0,2562.03,0.3711,4,0,720000.0,https://www.mubawab-media.com/ad/7/874/477F/h/1000060369_69260245.avif,https://www.mubawab-media.com/ad/7/874/477F/h/1000060369_69260245.avif | https://www.mubawab-media.com/ad/7/874/477F/h/1000060396_69260226.avif | https://www.mubawab-media.com/ad/7/874/477F/h/1000060374_69260228.avif | https://www.mubawab-media.com/ad/7/874/477F/h/1000060367_69260229.avif,1,2,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0
4,0.2397,0.1583,37.2744,9.8739,194.0,3.0,2.0,0,0.5,0.4278,2.0,61540.22,0.271,4,0,350000.0,https://www.mubawab-media.com/ad/8/043/628F/h/gallery_79293959.avif,https://www.mubawab-media.com/ad/8/043/628F/h/gallery_79293959.avif | https://www.mubawab-media.com/ad/8/043/628F/h/gallery_79293960.avif | https://www.mubawab-media.com/ad/8/043/628F/h/gallery_79293966.avif | https://www.mubawab-media.com/ad/8/043/628F/h/gallery_79293967.avif,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.3129,0.1683,35.7643,10.8113,130.0,1.0,2.0,1,0.5,0.3655,2.0,134734.0,0.2915,4,0,490000.0,https://www.mubawab-media.com/ad/8/125/793F/h/2a280718-c51a-4e19-ab9b-440fbc224aca_80105372.avif,https://www.mubawab-media.com/ad/8/125/793F/h/2a280718-c51a-4e19-ab9b-440fbc224aca_80105372.avif | https://www.mubawab-media.com/ad/8/125/793F/h/170553c0-52f6-4db4-8c64-e71a1b1842c5_80105373.avif | https://www.mubawab-media.com/ad/8/125/793F/h/849e1fa8-b123-4183-b649-55f77620150f_80105374.avif | https://www.mubawab-media.com/ad/8/125/793F/h/d272e783-fa83-4eae-811c-d91c3a5a64ee_80105375.avif,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,0.9835,0.208,36.819,10.1658,157.0,3.0,4.0,0,0.5,0.5524,2.0,2562.03,0.3373,4,0,737900.0,https://www.mubawab-media.com/ad/8/126/357F/h/thumb_1070333_property_xlarge_80111200.avif,https://www.mubawab-media.com/ad/8/126/357F/h/thumb_1070333_property_xlarge_80111200.avif | https://www.mubawab-media.com/ad/8/126/357F/h/thumb_1070335_property_xlarge_80111201.avif | https://www.mubawab-media.com/ad/8/126/357F/h/thumb_1070339_property_xlarge_80111202.avif | https://www.mubawab-media.com/ad/8/126/357F/h/thumb_1070329_property_xlarge_80111203.avif,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
