id,type_annonce,type_bien,description,prix_affiche,devise,ville,gouvernorat,localisation_complete,image_url
1389612102780421,Location,Appartement S+2,1 300 TND 🏡 À louer | S+2 à Cité les Palmiers (El Wahat – Ain Zaghouan) La Soukra,1 300 TND,TND,Cité les,Zaghouan,"Cité les, Zaghouan",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/568822151_1334171978112056_5307744196583672433_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=GYGZXy03zI0Q7kNvwGwSwAN&_nc_oc=AdnNBCjSDbVaKQwawkZDIFto3rjmHoBu6bh8GUhGkA64TrFoI_2AUZTqx6KRTunX_3k&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=er1-bxam3-ra1FM6phgecw&oh=00_AfsfrZTpqgEQZ7TuJyru3ZNzQ6XAsJRLKbcCnJP-P7Dsuw&oe=699968F6
1558795655128349,Location,Autre,Gratuit A louer Par jours s 4 Marsa La Marsa,,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/603868799_122277251030193474_6359904197267730884_n.jpg?stp=c0.185.720.720a_dst-jpg_s261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=454cf4&_nc_ohc=4A7OKfJPz6IQ7kNvwEf7Gqi&_nc_oc=AdmCAGkVnaLpGbaS8dEt0xi28YC5XNOrXW1NjfmEvcwfiLwUyw0Lt_eokhkSbk9FKgA&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=er1-bxam3-ra1FM6phgecw&oh=00_Aftp03M4m_VCz2tiZtC72OYvIdkVPz8WuZNSbGVHaAqeQg&oe=69996E3A
1221633246598386,Location,Appartement S+3,"1 450 TND 🏡 À LOUER | Superbe S+3 avec Grande Terrasse – Cité El Wahat, Laouina Le Kram",1 450 TND,TND,Laouina,Tunisie,"Laouina, Tunisie",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/609031299_847890714520877_6213042416656834029_n.jpg?stp=c0.101.261.261a_dst-jpg_p261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=MW2wHy5Y9a0Q7kNvwFC7Gqo&_nc_oc=Adns2C1lHBeVaX6xbvFLrfy1TkbK5_UlgDTQplVGLvUJr6-pbzPUTTkqy7rB8mQL8oY&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=er1-bxam3-ra1FM6phgecw&oh=00_Afu5KwCqkyjI--eSyjGBn2_c8jIZkPVTsJu7aabNqRuNvg&oe=699950EF
2217504302110289,Location,Bureau,1 100 TND Bureau H+1 au 1ere étage situé cite wahat Le Kram,1 100 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/633037432_3809976819139829_6451624131683344550_n.jpg?stp=c0.84.768.768a_dst-jpg_s261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=454cf4&_nc_ohc=5McBR7uF3rAQ7kNvwHr6IAr&_nc_oc=AdmDJEZ17STcQj0dVIPmR91CcOjif5l4WdeOWpoMXia3LeVAv9Hbc7gzAMrP31dGT8c&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=er1-bxam3-ra1FM6phgecw&oh=00_AfsPCbb8_rnHlC6Ex0PMrw0lF3JVjnvf5vrbquiQH3kDTg&oe=69995D73
1275062437851651,Location,Autre,Gratuit Jardin d'enfants à louer te 99776172 Sidi Hassine,,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/631630945_25696033293379950_2188285778900914033_n.jpg?stp=c128.0.768.768a_dst-jpg_s261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=454cf4&_nc_ohc=QOVeDjUwqZcQ7kNvwGr2tnt&_nc_oc=AdkkU7fS6evmpxdwxbVYgbfzHzAFE-zDXmsHrASc6JcZj7p2woZLQWU3rsR8yR7ZQdk&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=er1-bxam3-ra1FM6phgecw&oh=00_Aft5o9jYDWWm_GuHzQ5b7zKOypSTSiOI0a5J89GhkYOLCw&oe=69994382
1605855244166335,Location,Appartement S+2,"1 300 TND À louer, un agréable appartement S+2 jamais habiter Le Kram",1 300 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/616812841_1501668527598004_7308583253414666114_n.jpg?stp=c90.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=nnTa1hGEwBwQ7kNvwFoMbJj&_nc_oc=AdmIGAG8bIdfjmrTxNsB6eYiAFmdt-fV27gr2Mp7H3H_xXn-JIdkPJJdKM_fTsY-BdU&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=er1-bxam3-ra1FM6phgecw&oh=00_AftfG7Q7GtKXT1_eRwfT0Romfz0app9YOpFPoUCThaXhEg&oe=69995099
705721628696994,Location,Bureau,1 600 TND A louer appartement usage bureautique a ain zaghouan Le Kram,1 600 TND,TND,Zaghouan,Zaghouan,Zaghouan,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/588375606_10235409150426887_3801722181994330862_n.jpg?stp=c538.0.924.924a_dst-jpg_s261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=454cf4&_nc_ohc=qOribt20vCMQ7kNvwFQ_HKJ&_nc_oc=AdkUKySqSYHq_UGPU-mIYCuoZ8WBoHbK81ajuhjaBdNrzbCWX9IScT4mJBXEvKMvDdo&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=er1-bxam3-ra1FM6phgecw&oh=00_Afu1tNLWB-Mn40WXlFzkrrg8nk3WRS3lcw_Wc12_PluTlg&oe=69994B44
1396918692063939,Location,Maison/Villa,1 100 TND Location annuelle une maison s+3 sans meuble à mrezka hammammet Nord Hammamet,1 100 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/605719519_25271898382482831_4701076729221810748_n.jpg?stp=c127.0.771.771a_dst-jpg_s261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=454cf4&_nc_ohc=y-lZ1iZKfssQ7kNvwETIx1b&_nc_oc=AdkdRYXde__3qayYe354MZVNPHo_UbS-_wBTzj46G8eOZsdpJWbcUanj8omeQkA66sY&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=er1-bxam3-ra1FM6phgecw&oh=00_AfvZsnz6tvplCmEgq3Dxq3ZgdY_U2_yP1g-0xAzKUPRMZQ&oe=69993D33
1213530874316604,Location,Appartement S+1,1 500 TND À louer – Appartement S+1 Haut Standing (Jamais Habité) 📍 Ain Zaghouan Nord Le Kram,1 500 TND,TND,Zaghouan,Zaghouan,Zaghouan,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/631073124_770305485625850_113710136347682873_n.jpg?stp=c0.40.261.261a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=saI2YStKhOQQ7kNvwG0VoWf&_nc_oc=AdkI_kKyKvDJ1dNy1X1MQExueefVohp9jXVfHEYvR1_pOX9HgqZE5_xYJelOhlg93oU&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=er1-bxam3-ra1FM6phgecw&oh=00_AfvX786SdEjOD8mYNcTloZM5k7oS09WVW9ndHhuqXVhvKQ&oe=6999455B
2653289321678123,Location,Appartement S+3,"1 850 TND 1 950 TND À louer: S+3 au rez-de-jardin, à Sidi Daoued la Marsa",1 850 TND,TND,Sidi,Tunisie,"Sidi, Tunisie",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/566327067_1885149892355140_2653790382318411416_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=We5mgCJTePkQ7kNvwFc8wUY&_nc_oc=AdlqiSGSBOViSRw2fy0FGkqAdBlioDxrqCt8ByYOc1psorzdDo5dpPi4EIVXNrZ_z2k&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=ydiw5BZOMHPQkvttxXTibA&oh=00_Afs6CERZnSLKcCh-maD-qMza4Qpef1HJxZHJX4eqIN6lJw&oe=69995420
2532864430441600,Location,Appartement,750 TND Appartement El Mourouj,750 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/621625455_122168039354784736_4912720297028456802_n.jpg?stp=c0.65.663.663a_dst-jpg_s261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=454cf4&_nc_ohc=dw-YF7ljfvwQ7kNvwHui-kE&_nc_oc=AdlNuAe-GOvHa_yv0AJMUQYkz8Jc5sCyJ0KsZDprSv6ciw7aI_zWb7uq0KrDqCWUzRI&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=ydiw5BZOMHPQkvttxXTibA&oh=00_AfuLLtNR8Mz7IGRl7xsTo6MJ9f6uqtqQ7Ls2o0x2cJTsow&oe=699951AE
1915748602632317,Location,Appartement S+1,"1 000 TND À Louer – S+1 Neuf Jamais Habité – Cité El Wahat, Laouina Le Kram",1 000 TND,TND,Louer,Tunisie,"Louer, Tunisie",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/594075385_1584026225958047_8813542481924478397_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=hoXEE6duxIAQ7kNvwHQY7tL&_nc_oc=AdlyYYb9GxkWpbq7k7VK8IdqoV0OxCjV18WMOX2J9Fh9mkWskLKm2aM8zPLethhZvCE&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=ydiw5BZOMHPQkvttxXTibA&oh=00_Aft92McbIIALjCXwXhwWFDJJSvs8NpSxzcBh8fxTTp8NWQ&oe=69995FEA
1742561856291361,Location,Maison/Villa,Gratuit La villa Fira Takelsa,,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t45.5328-4/487897202_2156605618104617_5952324578086420016_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=247b10&_nc_ohc=H3D99-b3fU8Q7kNvwEOhwE8&_nc_oc=AdlBqx4xgM_o9yQ5U-nGRGXpwZYsL3SvvNbdvffCeFdeN1cMoGmL8rUkMktys-M3c0s&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=ydiw5BZOMHPQkvttxXTibA&oh=00_AfsAQYahO43d6IuurjiF4Fw0TbT_6t_TRHvUSptCV1LIqA&oe=69996308
1103597485225043,Location,Studio,420 TND A louer studio S0 La Goulette,420 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/628107308_3520424464766644_3689937713541896910_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=2Mf4MKxhKC0Q7kNvwEV_9nj&_nc_oc=Adl2oUeJx63xHb784NlfLjrzi4CAWXDNJZDZGiX9UFAD8wx_kqCPpRw_PpIOVMuxJLs&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=ydiw5BZOMHPQkvttxXTibA&oh=00_AfstLVDMI9T2MT7wDPs-18r4ojNb1eJKBg80AINyM8K_pQ&oe=69994E5D
923602740190589,Location,Appartement S+3,Gratuit A vendre S+3 La soukra La Soukra,,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/638129192_1149916113771407_3992178583651373892_n.jpg?stp=c151.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=nmO1fm2SnnsQ7kNvwFQV4FW&_nc_oc=AdlAmz7ECujNrO3F-jTMaK9CXL6mmVy2ixPkoHt8dHt9WCtsN4KSlFPfaeRFOHaadRI&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=ydiw5BZOMHPQkvttxXTibA&oh=00_AfuQgThQe1BCjBs0oKt4TmI_W9IWJZIqQP3D_xXgBGDj4Q&oe=69994D1F
1486208649593419,Location,Appartement S+1,1 000 TND À louer – Appartement S+1 à La Nouvelle Soukra La Soukra,1 000 TND,TND,La,Tunisie,"La, Tunisie",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/611745151_1591308772007292_1477554910744437437_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=zopDdUnIkdMQ7kNvwHaTczm&_nc_oc=AdlxFjOR9t2Sct2YoPpMb8_QlUgA4ZyCqnndzcJsHZaAxOhyuGphO-tASy0pVqcE4VU&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=ydiw5BZOMHPQkvttxXTibA&oh=00_Aft1AtiiU1jHk2zfZODpnG1IbE8Quv62ozzjE7hxL3haRw&oe=69993AA3
865564103066465,Location,Appartement S+1,1 150 TND 🏡 À louer – S+1 haut standing jamais habité | La Nouvelle Soukra avec parking sous-sol🏠 La Soukra,1 150 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/616633590_25684429691248298_8434837820423161850_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=jAhqBOZ9twUQ7kNvwFsA8XE&_nc_oc=AdkNDbtlwUqURYdcaa0mQR70o0u-aBxXoDIClL7lXfgXMBB_dquA8hdv2krJh0V2meE&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=ydiw5BZOMHPQkvttxXTibA&oh=00_Aft_WZRlIQjdlb3mUcv_x1mOy2WlLyj986-NaFCepdGwgA&oe=699965FC
2199593570843693,Location,Bureau,1 800 TND 📍 MONTPLAISIR : BUREAU H+2 À LOUER Ariana,1 800 TND,TND,Ariana,Ariana,Ariana,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/612940453_1225648793001655_1754657760548412091_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=vT5-j95KEk4Q7kNvwG2z4VQ&_nc_oc=AdlAaY0-M8hS78q0cIOlwFtNwnAHx0x3hXk8QSeaUpQwbPJ2W5b_oXua3oneNiA2jUU&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=ydiw5BZOMHPQkvttxXTibA&oh=00_Afu_-yTHj3HaYBAwAUlpflEzXxaQE8CGPeo3TIhSGJuhPg&oe=69996C1A
1532106904773123,Location,Autre,260 000 TND منزل جديد البناء في برج الطويل مساحتها 120 متر يوجد فيه ثلاثه بيوت اثنان حمامات يوجد فيه ايضا صلاتان La Marsa,260 000 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/613865155_1209124524688910_3360946543121279798_n.jpg?stp=c0.83.748.748a_dst-jpg_s261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=454cf4&_nc_ohc=vYFaLvCNdEwQ7kNvwEpCSE8&_nc_oc=AdkKv0T2YVPtFlGZvlfsf9NIuDn0-yk1-WhL_AeT9X2O9d3loKSigQvCtAqI9j1d28w&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=ydiw5BZOMHPQkvttxXTibA&oh=00_AfvQyWYbRQdo_-CpL761Ay8KeYUaxB0GPl73lS_osm0bCQ&oe=69996C25
1794065147935724,Location,Maison/Villa,3 500 TND Location Villa Bangkok S+4 Hammamet-centre Hammamet,3 500 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/597716958_1413307807071519_1222587915797734482_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=92e707&_nc_ohc=IFpbvYwh88YQ7kNvwFtg7qi&_nc_oc=AdmYgWZrb7ln3utKp9OJMduoIt0M4xl1L8nxYeyRFA711rhbUUIGoa2Zrm71ZQ49uLo&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=UptpmBlthn3IOpkuSEA8WA&oh=00_AfsYi568FhmoRoUDFPOEiP9GND0uJpw1x2muk_kRdmoPWQ&oe=69996428
1545934306519716,Location,Appartement S+1,900 TND A louer appartement s+1 meublé Riadh Andalous Ariana,900 TND,TND,Ariana,Ariana,Ariana,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/619612061_4362561084060623_6724419142998830679_n.jpg?stp=c200.0.1200.1200a_dst-jpg_s261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=454cf4&_nc_ohc=zYQhDwJ_x8IQ7kNvwEw8zmG&_nc_oc=AdnbN5GrNBIZhsCcmkp7e9X6MpoO-zEkX60BvfQ-4ubhG4qGqMgpCHZ0SxsX3u6kKUY&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=UptpmBlthn3IOpkuSEA8WA&oh=00_AftwUIeW_u7rP7hU9qQG8xDoYkxKfNE7SQoGNRnzT9vCwA&oe=699956E4
2996895103840712,Location,Appartement,680 TND Location appartement El Mourouj,680 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/625243726_2515666262160329_2610246301110825570_n.jpg?stp=c280.0.720.720a_dst-jpg_s261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=454cf4&_nc_ohc=rrXhrK7z7EUQ7kNvwFH5Cx0&_nc_oc=Adkh9YdtNeh00Zsu9GSpTs0fT3W36BbZ6oXLU0a0XfGBoUOfVd3WF03exUTSKFmE1R0&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=UptpmBlthn3IOpkuSEA8WA&oh=00_Afu02khzT7MtaoqRU33omYr1R5MCCDTjuEWfsWU8LXs-DA&oe=69996F37
973545655129995,Location,Appartement S+1,"1 100 TND 🏡 À louer – Appartement S+1 haut standing 📍 Nouvelle Soukra ✨ Neuf, jamais habité Le Kram",1 100 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/634957057_1246402091000411_2120763401425422847_n.jpg?stp=c49.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_aid=0&_nc_ohc=n5j4FZ3nI7gQ7kNvwFOCTJz&_nc_oc=Adm5I9fQK86nYPQOISEKXBK2jyalLc15LJu43KnIGW4P-CKo_1sjZctaPQ95DGrpIGg&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=UptpmBlthn3IOpkuSEA8WA&oh=00_AfuYN3P5rvdWSBTDCtycq6Gx49uQqWQsmErlxnbIOqpv-Q&oe=699943F4
2261418650964077,Location,Appartement S+2,750 TND A louer appartement rades s2 93330182 Radès,750 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/577786802_1506344993866754_1731205174434579657_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=ltDmqW_kj9IQ7kNvwEnAIo2&_nc_oc=Adk37F4qNQJ_tPiXSCx_yf9M4s82LW_7U_YPRupYhhy1CnkaC2I6DM_9M9kQh-oCVQQ&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=UptpmBlthn3IOpkuSEA8WA&oh=00_AfvCCr93n4HJNfsHQ5O0OjMGv9ROtuWNuv0bMkVPApM5Lw&oe=69994024
1250690623826043,Location,Autre,1 800 TND Location meuble Tunis,1 800 TND,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/622918571_1314119830522537_5832892670637723796_n.jpg?stp=c101.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=SOLyEAoU8qIQ7kNvwFY77ZU&_nc_oc=Adn3KGezxq2Nr_W1GZJrRLxzbkKqfJ3syZXiB-CGX9gXiILj40wpIW3T1A_6fvq2fQE&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=UptpmBlthn3IOpkuSEA8WA&oh=00_Afs4QWZPTW28r3fIzlyr2IobHHWMZcRyaTFzQJeVg9QzFw&oe=69994E20
794378666909433,Location,Duplex,1 TND A VENDRE | Un duplex 📞29256525📞 Hammamet,1 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/586693716_870699082282495_6533874432593161271_n.jpg?stp=c42.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=PzSfe6SRYq8Q7kNvwFmEBwa&_nc_oc=AdkYDvu4ZjZdUXcYHgOhfk-0h3DvqcE3k52eglZsmT8jRI8ibxjBivfpxp8noxTlyIE&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=UptpmBlthn3IOpkuSEA8WA&oh=00_Afs0UmO40Sw6LAZoNQLBaxZTx-9M7e9iTx4M5OWMl8tI9A&oe=69995156
1623542875344725,Location,Appartement S+3,"1 TND À LOUER Appartement S+3 haut standing , jamais habité à Ennaser 1 Le Kram",1 TND,TND,Ennaser,Tunisie,"Ennaser, Tunisie",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/629355469_2637332486637515_7211068464682118813_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=OP2Fz1SkDzYQ7kNvwGnjTgP&_nc_oc=AdmgNK6fFk8hdTvTAskTJI8oOb74svlggU_TP5n-wamr4OO7NEe4PU-MwgJ8lm5CQQM&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=UptpmBlthn3IOpkuSEA8WA&oh=00_AftT-GHZGIYbFYZwwajOjtA1IAEyVRerRiJduUs6I9TLCA&oe=69995547
2132664117269347,Location,Autre,2 800 TND 54544048 La Marsa,2 800 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/622791837_1470132508017816_5102832094715578047_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=0uxwaXL7KfQQ7kNvwEaHIRe&_nc_oc=AdntWYO6qhNGMqZhYA9P9wZuZt1Mvw1R_sayzfotLOQk5OVcWVCPfI3dd0ENEDXydwo&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=UptpmBlthn3IOpkuSEA8WA&oh=00_Afs2tG2yZIXMCH2Lq8Y1eV6fJ80V0nCdBMMRA8PPNh-6VA&oe=69995920
920560023744055,Location,Appartement S+1,1 100 TND S1 Location annuelle afh2 Nabeul,1 100 TND,TND,Nabeul,Nabeul,Nabeul,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/626796065_2344940269250151_5217261553370373647_n.jpg?stp=c0.32.261.261a_dst-jpg_p261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=3l4fl1_iEY0Q7kNvwEL3fN-&_nc_oc=AdlhvuG6k71JRvf3r4pQYEZGJDKcic8BL1HCViR-Bsf4Xjx7MXIrEQuUFdZtSBzvxMI&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=UptpmBlthn3IOpkuSEA8WA&oh=00_AftA6Wh-FmpiGwnIlcLmrSfq_dJqeEix3OgEqKO4jKN2lA&oe=69996224
1895448227725779,Location,Autre,700 TND فرصة للاستثمار في #الحمامات #الجنوبية مدخول شهري 5 ألاف دينار مبنى متكون من دار و 7 شقق Hammamet,700 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/596849378_25104140202591984_7958052627985587278_n.jpg?stp=c148.0.819.819a_dst-jpg_s261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=454cf4&_nc_ohc=wDJy5nHX_SsQ7kNvwHXzUHr&_nc_oc=Adls8CAEZCSRbDmZvy5L44mEv3FG5r0xQ9mcltW3X3TouVoKXz2Rs-xV79mUQoxuP9o&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=buHgQ7BaIBoYb1aVb2LpbQ&oh=00_AfulqtQ0JDCskhfulq1sgfJGOGgvuynSkB6509Ji8Czd8Q&oe=69993F87
1205633217618213,Location,Appartement S+2,1 500 TND A louer s2 Tunis,1 500 TND,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/622698578_2501349590259986_912524802693187470_n.jpg?stp=c163.0.754.754a_dst-jpg_s261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=454cf4&_nc_ohc=cgKcEKuicVwQ7kNvwGy5g3n&_nc_oc=AdleXLo1U69jfP3otqUD1V58rHhjARIPYjgfd9pjmEv9k69O85jQU0Ra3eAcwuOzUCs&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=buHgQ7BaIBoYb1aVb2LpbQ&oh=00_AfvSDJtx0FQAYeCPuGbwMGceoVCl1kGF6Vpaub5htQL5Xw&oe=699956D7
1575797080262514,Location,Maison/Villa,400 000 TND A loue maison s +2 situe a hergla Tunis,400 000 TND,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/600215575_25154678020891371_8831939505976648162_n.jpg?stp=c0.84.768.768a_dst-jpg_s261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=454cf4&_nc_ohc=yFtqN7S49_8Q7kNvwGS6glO&_nc_oc=Adn_fkhFplvOdBptmBmqRYXt-cbs0RZINUBRm6M2Zly6ARmS8cihizr2Vv8E7xL_S8Q&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=buHgQ7BaIBoYb1aVb2LpbQ&oh=00_AfuzJmDnFPtFRvLWLf-G0oscwVtTLHElYwPRqRMYUInaUA&oe=6999678F
832415979716891,Location,Appartement S+1,120 TND S1 a louer par nuitèe nouvelle sokra La Marsa,120 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/605904792_122182879268523853_4966814898088052220_n.jpg?stp=c0.106.958.958a_dst-jpg_s261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=454cf4&_nc_ohc=cjzm5vWTbuUQ7kNvwGxqRs2&_nc_oc=AdkELJ_svAsgxzrqOflyHxf87mq1bI5eO_RZqQmwo9Q4syzdBpCa8PLfUu7JppnsAQc&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=buHgQ7BaIBoYb1aVb2LpbQ&oh=00_AfvtNQNsvD_5YdQiLLAl-hNnieD16fwbVOL6AOCQNlqmFQ&oe=699946EE
